#{"t_start": 1634161965.3215551, "env_id": null}
r,l,t
-402.396699,19,0.038755
-403.680452,39,0.172689
-407.998787,77,0.439679
-400.323196,124,0.921139
-1.674426,800,2.98547
-404.342041,179,5.918802
24.286601,800,7.859396
-363.557425,363,11.270036
-393.16607,128,12.730819
-401.949642,19,13.194176
-400.507182,112,13.479491
-401.59223,57,13.969253
-401.734522,26,14.213874
-390.232947,152,14.587955
-402.953133,97,15.287709
-397.079109,141,15.876021
-40.67496,800,18.084371
49.956413,800,22.633548
191.90344,800,41.621067
167.384052,800,45.954662
307.702469,800,50.176657
224.438448,800,54.554384
382.224548,800,58.99639
461.055883,800,63.495234
436.724652,800,82.489204
411.579555,800,86.738709
361.473762,800,91.734833
384.448486,800,96.318992
347.307523,800,101.262443
386.594998,800,106.006627
389.555914,800,126.954504
425.85448,800,131.349532
398.281334,800,135.742053
427.871284,800,140.422304
378.064384,800,144.763853
398.66147,800,149.179877
365.236774,800,153.473603
-235.112447,429,175.694819
343.47562,800,178.747296
-307.084525,239,182.004031
381.223539,800,184.509266
380.395415,800,188.758488
-289.289115,266,191.945865
-208.697481,479,193.759498
388.715735,800,197.052627
393.840537,800,216.607157
391.763863,800,221.243144
393.581972,800,225.840226
357.061989,800,230.256628
364.097553,800,234.665984
392.555808,800,238.932797
432.568388,800,260.138251
469.261219,800,264.418275
445.132669,800,268.761897
400.389341,800,273.174177
386.423517,800,277.682367
402.953849,800,281.959579
-226.114205,397,285.761232
530.831633,800,302.348804
475.000745,800,306.845764
512.185701,800,311.296523
516.866998,800,315.683988
519.276772,800,320.220794
563.95486,800,324.691895
638.79935,800,347.826729
593.593327,800,352.514733
567.462946,800,356.971009
636.686997,800,361.640472
662.20425,800,366.387131
670.052299,800,371.321156
653.422277,800,375.954564
701.308664,800,399.540647
688.311852,800,404.220324
651.712853,800,408.859488
705.061044,800,413.50648
717.845029,800,418.164834
710.949081,800,422.758911
725.681391,800,444.552714
686.485017,800,449.765782
222.404483,715,454.949071
680.247383,800,459.720166
665.583299,800,464.799211
686.846751,800,470.062
712.101871,800,493.887362
683.833119,800,498.585634
698.687087,800,503.126219
696.753287,800,508.212826
723.315046,800,513.435624
697.571945,800,518.722588
707.899409,800,540.32055
683.215844,800,545.233826
689.636471,800,550.386746
716.968338,800,555.608553
728.051913,800,560.837007
706.242047,800,566.006329
706.838204,800,570.816586
685.083704,800,592.553235
661.837729,800,597.263404
718.440122,800,602.204734
635.402136,800,606.865162
723.743777,800,611.807379
706.207354,800,616.603384
733.018325,800,639.750149
699.81997,800,644.525167
682.828731,800,649.35605
698.334919,800,653.99881
720.330128,800,659.010568
685.36994,800,663.742967
676.387843,800,687.453415
681.265187,800,692.168821
723.282286,800,697.012059
726.997381,800,701.6621
681.996661,800,706.53232
718.678287,800,711.206901
710.196421,800,737.816368
-266.349712,215,741.132537
691.517733,800,743.675262
677.16723,800,748.431152
710.047215,800,753.114935
717.381233,800,757.764381
714.917815,800,762.622855
-234.898877,246,766.215191
701.872184,800,786.020698
690.89066,800,790.611474
696.935493,800,795.373397
683.418793,800,800.035948
728.908153,800,804.851607
-50.177102,434,808.888125
673.388582,800,812.337168
669.414093,800,835.751157
676.882379,800,840.659662
717.353277,800,845.466543
695.92343,800,849.980734
712.879049,800,854.880685
709.3718,800,859.700138
696.427409,800,883.249396
698.332245,800,887.965779
682.863724,800,892.739437
-315.745129,150,895.935957
708.048641,800,898.34009
694.456864,800,902.866823
680.445562,800,907.603946
693.070278,800,927.014621
-401.772712,15,930.224223
656.707575,800,931.885557
686.124999,800,936.490509
707.772455,800,941.666927
709.983261,800,946.663716
690.384328,800,951.371227
685.104912,800,974.843971
706.202227,800,979.523925
708.070212,800,984.320165
679.818205,800,988.900027
689.808984,800,993.670197
678.505355,800,998.917144
696.699612,800,1004.11603
714.172522,800,1027.237221
692.840926,800,1031.931592
691.481175,800,1036.45305
678.461453,800,1041.29457
708.827534,800,1045.956692
673.6699,800,1050.62237
688.750668,800,1070.184281
713.686615,800,1074.954748
714.540611,800,1079.492742
681.608718,800,1084.115571
697.953642,800,1088.74941
672.259386,800,1093.645448
679.66563,800,1113.712672
655.934253,800,1118.381221
87.961628,594,1122.687648
679.771435,800,1126.568071
714.527847,800,1131.278481
633.399522,800,1136.066959
658.43318,800,1140.695047
658.865288,800,1166.763514
646.306994,800,1171.254544
680.281816,800,1175.837643
682.069673,800,1180.390341
7.564295,520,1184.338139
662.944563,800,1187.913244
686.115085,800,1205.990856
685.743458,800,1210.56365
662.940054,800,1215.129709
645.880285,800,1219.618557
140.724516,654,1223.777647
682.401309,800,1227.813139
654.007709,800,1232.429753
652.107509,800,1257.512126
671.550311,800,1262.037179
668.39616,800,1266.613486
55.332614,545,1270.599909
678.668368,800,1274.263129
650.604345,800,1278.835949
700.848981,800,1301.044306
664.76697,800,1305.513323
40.530475,547,1309.538743
683.189625,800,1313.279676
646.714037,800,1318.106613
671.013437,800,1322.91475
648.695391,800,1327.525422
632.2071,800,1347.669635
648.30692,800,1352.26217
672.729441,800,1357.140415
674.630842,800,1361.702686
-145.14357,346,1365.348372
674.266147,800,1368.286553
631.810749,800,1372.879647
-402.833058,40,1375.948339
683.367466,800,1396.509421
