#{"t_start": 1634160557.175179, "env_id": null}
r,l,t
-402.390933,19,0.039825
-403.080769,37,0.170171
-403.590983,34,0.361325
-404.139536,43,0.562295
-61.356415,800,2.679463
-81.269274,800,7.658601
-403.698479,85,10.572868
-402.440789,24,10.905511
-402.592786,25,11.034451
-403.487352,71,11.246272
-400.674685,56,11.608994
-400.269825,77,11.971939
-404.161272,202,12.657322
-419.162362,264,13.944543
11.578274,800,16.69315
-402.906839,97,19.847352
-403.260619,135,20.499213
-409.476754,335,21.690187
-376.212028,563,24.186078
17.686482,800,37.83806
-9.117809,800,42.453385
-3.810385,800,47.080608
2.462824,800,51.808605
16.523758,800,56.240388
71.054218,800,60.773052
-348.301507,311,64.269036
-268.40105,582,76.309952
155.758143,800,80.173559
131.080465,800,84.664579
-325.537914,262,88.059597
-358.875721,163,89.343705
-341.206938,255,90.444014
-272.249245,332,92.031507
-167.039344,638,94.604541
-331.540934,229,97.320133
-326.392809,242,98.652175
-252.66469,461,100.555448
-303.712813,325,102.869424
286.937543,800,115.026728
270.444114,800,119.579502
-307.588341,255,122.875838
304.303223,800,125.5174
-336.317716,236,129.933
291.412262,800,132.604134
-188.528117,584,136.95312
286.565715,800,140.921897
294.579657,800,165.578728
320.142129,800,170.333313
323.680607,800,175.200645
315.681223,800,179.875271
314.191289,800,184.43365
374.765729,800,189.286839
387.373652,800,212.130511
391.307848,800,217.069908
333.537762,800,221.648085
392.65287,800,226.290647
397.261973,800,231.067821
384.809567,800,235.603828
400.067732,800,251.51463
365.730463,800,256.28588
393.520789,800,260.908039
397.115748,800,265.396327
394.331673,800,269.961331
396.73726,800,274.60864
388.819193,800,279.27785
368.457126,800,305.365633
379.43769,800,310.102316
367.539485,800,314.957925
382.368497,800,319.663534
413.902382,800,324.403341
400.517573,800,329.048814
447.876809,800,349.195818
450.355112,800,353.754871
470.117298,800,358.264673
474.12194,800,362.759851
483.427422,800,367.754517
479.39031,800,372.308769
506.907104,800,393.933977
522.26666,800,398.652338
491.861613,800,403.238677
518.141235,800,408.079305
508.947506,800,412.809637
507.517646,800,417.396055
532.358469,800,439.183338
549.471643,800,443.801316
523.932697,800,448.439641
570.417675,800,453.078762
539.312729,800,457.765288
539.468209,800,462.387114
558.965484,800,467.077873
646.199044,800,488.891159
653.663101,800,493.714005
718.258941,800,498.666568
667.865108,800,503.442778
666.441719,800,508.180146
687.674367,800,512.892505
675.238191,800,535.192395
713.185442,800,540.155438
682.346915,800,545.279166
689.699575,800,550.229266
706.865945,800,555.442565
670.31871,800,560.427669
690.673248,800,584.59868
706.7081,800,589.516892
706.958392,800,594.507776
705.145528,800,599.477707
716.694361,800,604.491583
694.434525,800,609.472838
698.787136,800,631.898338
672.785557,800,636.886224
677.507121,800,641.990434
691.31442,800,646.896341
719.37097,800,652.011078
648.46966,800,656.834544
703.407842,800,661.842266
717.780384,800,683.78954
703.71402,800,688.619055
697.983461,800,693.586603
674.27407,800,698.490288
715.876557,800,703.421063
704.849946,800,708.475727
725.000683,800,732.169407
682.779515,800,737.270888
697.021578,800,742.214832
703.837496,800,747.096099
688.217783,800,752.158901
709.519435,800,756.9157
665.673712,800,780.666065
708.425738,800,785.517396
692.342007,800,790.448817
634.416973,800,795.460993
725.822652,800,800.211527
695.232858,800,805.000651
718.62313,800,827.092327
695.075128,800,831.861333
676.090484,800,836.641094
705.685122,800,841.497689
692.129878,800,846.220295
680.771269,800,851.123875
664.125492,800,856.157963
655.446491,800,877.636725
649.084473,800,882.822249
645.394325,800,887.526565
-270.900678,242,891.13888
645.797107,800,893.763538
-68.100235,435,897.752362
669.453627,800,901.082725
-321.147251,159,904.363668
663.162704,800,928.003115
674.612868,800,932.862253
683.11429,800,937.731421
684.29495,800,942.727746
697.593752,800,947.470605
695.170357,800,952.211455
-370.422124,94,955.404958
683.960963,800,977.18189
681.783491,800,981.84443
706.762768,800,986.684594
701.208907,800,991.353045
673.71333,800,996.092352
726.68173,800,1001.196638
696.535517,800,1020.516582
664.777518,800,1025.366297
706.145776,800,1030.114466
673.318638,800,1035.034112
687.893932,800,1039.97312
685.362271,800,1044.840822
691.520004,800,1065.71482
687.389104,800,1070.592475
710.587798,800,1075.790191
723.703112,800,1080.756894
668.045145,800,1085.642042
708.097171,800,1090.441104
694.122913,800,1095.495155
653.358427,800,1119.541751
671.643549,800,1124.750796
673.514793,800,1129.821071
687.441522,800,1134.756997
673.337622,800,1139.429179
670.565917,800,1144.24822
702.472917,800,1164.092215
691.630097,800,1168.87978
705.328141,800,1173.656599
698.592314,800,1178.651211
703.402531,800,1183.644694
671.498189,800,1188.44435
724.414938,800,1208.40721
728.108526,800,1213.601671
738.090679,800,1218.810148
700.767477,800,1223.979136
717.317972,800,1229.215577
681.268248,800,1234.065737
679.178188,800,1259.156867
683.566572,800,1264.135077
660.667049,800,1269.003824
701.532809,800,1273.9446
706.418082,800,1278.995219
672.285099,800,1283.91273
674.592824,800,1288.755368
676.648038,800,1308.66225
714.047189,800,1313.737347
667.134167,800,1318.499696
699.024547,800,1323.449916
663.205659,800,1328.403523
674.695409,800,1333.34539
687.324956,800,1355.439625
682.966633,800,1360.46715
698.908639,800,1365.31569
722.506972,800,1370.243063
-7.670942,515,1374.470062
669.369843,800,1378.116542
682.818529,800,1383.230111
727.150612,800,1404.975977
