#{"t_start": 1634163364.9713583, "env_id": null}
r,l,t
-402.445827,19,0.038105
-403.721441,38,0.179704
-409.289953,94,0.505003
-31.758352,800,2.390362
-402.197432,34,5.252819
-414.846492,370,6.21118
-401.820789,26,7.588815
-13.503782,800,9.334034
1.318307,800,13.870553
-7.809682,800,18.259607
4.437569,800,22.749301
21.294628,800,40.814238
27.858542,800,45.221301
-416.130686,561,49.289888
-402.084873,77,51.454664
-3.303966,800,53.301224
-1.493737,800,57.725955
7.711614,800,62.136122
7.657344,800,82.056793
12.343452,800,86.939956
24.572279,800,91.428435
37.918192,800,95.839697
49.411372,800,100.302571
60.350554,800,104.792813
77.393139,800,109.115311
63.15426,800,127.944231
65.631936,800,132.398163
86.637518,800,136.788992
89.609358,800,141.067638
74.042263,800,145.626459
88.073424,800,149.999542
103.954935,800,167.505019
107.292223,800,171.855441
83.097686,800,176.302683
90.532473,800,180.696464
82.382937,800,185.144073
93.227116,800,189.474575
116.048872,800,206.392185
126.245909,800,210.736055
130.117498,800,215.08558
138.800573,800,219.41997
148.328173,800,223.711831
151.041998,800,228.082513
157.358268,800,244.160975
152.03242,800,248.618912
164.059164,800,252.908117
173.918196,800,257.354759
163.810533,800,261.624311
171.629698,800,265.926714
159.747681,800,270.22049
165.069648,800,286.616848
147.07109,800,291.032889
179.861595,800,295.335648
179.12776,800,299.596488
163.583004,800,304.067778
169.652294,800,308.339937
170.032807,800,324.650254
164.005458,800,329.288224
175.072727,800,333.805908
175.671038,800,338.358774
177.584477,800,342.782249
181.920946,800,347.177625
172.358649,800,363.93309
190.740039,800,368.26386
194.395819,800,372.618177
192.792195,800,377.05588
182.480553,800,381.45161
167.49424,800,385.91062
183.401951,800,402.964696
194.201951,800,407.382769
180.441601,800,411.73009
183.105692,800,416.601429
182.398286,800,421.001946
186.235193,800,425.268139
193.798786,800,429.628047
192.453671,800,446.038774
183.45543,800,450.367815
197.930064,800,454.7339
185.10826,800,459.067102
183.858785,800,463.458885
195.359775,800,467.79345
184.427771,800,483.961823
196.504021,800,488.524676
192.105441,800,493.091923
176.998819,800,497.609128
186.69518,800,502.26767
207.169413,800,506.866072
186.646563,800,523.466412
191.57718,800,528.032675
178.807161,800,532.465211
215.113226,800,536.960676
181.643126,800,541.469353
200.179737,800,545.941314
200.35474,800,562.494186
206.171906,800,566.886723
185.240202,800,571.292648
201.613984,800,575.741722
200.32952,800,580.301792
182.664851,800,584.736502
206.343667,800,589.185047
184.549643,800,605.769916
199.486047,800,610.323848
174.125294,800,614.803988
212.394829,800,619.310339
182.172753,800,623.947709
178.979524,800,628.606985
201.347588,800,645.36696
194.482457,800,649.94958
199.421886,800,654.423856
191.288983,800,659.012976
171.153255,800,663.604756
185.572834,800,668.131266
186.201803,800,684.637811
208.812287,800,689.115168
172.748558,800,693.598579
185.134495,800,698.00803
193.906626,800,702.588443
201.574536,800,707.211887
174.949531,800,724.1664
192.708198,800,728.653257
216.837702,800,733.202608
188.207042,800,737.705963
216.72226,800,742.269839
194.059492,800,746.889755
218.907069,800,751.406829
200.508843,800,768.006653
185.938045,800,772.535828
193.372292,800,777.035486
186.072333,800,781.68854
181.956356,800,786.292763
178.786699,800,790.923499
228.846979,800,807.406075
177.577309,800,812.108946
202.058084,800,816.732068
196.051761,800,821.279169
191.512848,800,825.874829
181.907165,800,830.51363
214.794385,800,846.817663
227.859606,800,851.429238
193.619627,800,855.947349
182.887621,800,860.425994
189.167655,800,864.953713
214.463768,800,869.460843
199.44474,800,886.245867
194.695917,800,890.869998
183.470119,800,895.515557
217.968539,800,900.172484
216.048153,800,904.789185
218.864862,800,909.308346
197.337811,800,913.999499
210.103062,800,930.642591
196.288545,800,935.310892
182.018743,800,939.870153
179.156863,800,944.428466
207.886025,800,948.558203
177.919614,800,953.31204
183.465062,800,969.976292
205.716012,800,974.556761
197.628416,800,979.232437
210.680315,800,983.811025
206.2398,800,988.476548
196.208739,800,993.150237
175.458769,800,1009.956259
182.358841,800,1014.701277
186.988445,800,1019.331262
203.056469,800,1024.051432
181.826731,800,1028.574133
203.329281,800,1033.130682
184.056695,800,1049.755173
193.316547,800,1054.388591
181.292917,800,1058.990825
185.596854,800,1063.702067
208.725056,800,1068.313322
197.748531,800,1072.819305
194.851607,800,1077.43879
200.644293,800,1094.492898
186.069952,800,1099.179716
192.463211,800,1103.732912
213.018979,800,1108.269185
205.226122,800,1113.041395
187.748728,800,1117.77485
189.666032,800,1135.077364
231.574989,800,1139.634119
181.759919,800,1144.271391
191.216414,800,1148.871418
185.760977,800,1153.589447
181.2863,800,1158.365989
211.976296,800,1176.240716
206.207519,800,1180.840431
203.195088,800,1185.576853
182.571942,800,1190.06622
196.360988,800,1194.613102
205.654072,800,1199.149357
171.239948,800,1216.828957
