#{"t_start": 1634141750.2655752, "env_id": null}
r,l,t
-413.657934,125,0.194979
-85.196653,800,2.367312
-1.784556,800,7.305807
-57.859192,800,12.501056
-1.716406,800,17.692592
-8.711647,800,22.82741
-3.055404,800,28.336722
-3.135427,800,45.955818
-1.215005,800,51.560036
-5.274192,800,57.357168
0.919565,800,62.914555
1.438931,800,68.800063
1.261172,800,74.469664
1.877495,800,99.971336
-0.362877,800,105.334389
2.298622,800,110.463088
-1.263366,800,115.6337
4.955811,800,121.086491
4.178745,800,126.261808
3.318845,800,152.194938
1.025142,800,157.298712
3.870262,800,162.252099
7.647034,800,167.23349
6.776305,800,172.208479
7.487298,800,177.156728
7.912668,800,201.675189
7.842322,800,206.828111
11.155115,800,212.11114
7.121105,800,217.423413
9.407096,800,222.46464
5.679589,800,227.148792
9.322022,800,232.148479
10.949881,800,254.448905
0.636723,800,259.468366
6.616956,800,264.674008
2.631511,800,269.785349
8.529495,800,274.805171
11.111917,800,279.646308
8.222225,800,299.449625
7.741297,800,304.324132
12.473307,800,309.032652
11.426699,800,313.834271
12.714216,800,318.623346
13.325682,800,323.471094
9.085779,800,345.736272
9.55302,800,350.420764
13.928113,800,355.069886
4.448123,800,359.772187
11.024505,800,364.421542
14.461555,800,369.329462
7.921339,800,390.999449
13.202526,800,395.754576
13.493216,800,400.362504
12.852833,800,405.141853
16.535399,800,409.919875
16.173696,800,414.42294
14.909028,800,419.02838
12.694979,800,439.795548
14.646819,800,444.571061
18.189697,800,449.32548
15.509479,800,454.11963
16.471314,800,458.768322
15.374307,800,463.540419
17.003163,800,481.683045
17.96082,800,486.291193
17.322,800,490.75285
16.810279,800,495.329535
18.204255,800,500.03148
19.383642,800,504.93975
18.915902,800,523.020767
19.625915,800,527.637019
15.566383,800,532.43481
18.412982,800,537.083202
20.011861,800,541.808265
21.03063,800,546.664887
19.832609,800,567.623709
18.126516,800,572.334687
21.936663,800,577.052274
21.532743,800,581.943151
18.856816,800,587.082406
21.859381,800,591.839986
22.489626,800,596.910422
22.941078,800,615.956073
20.256664,800,620.843767
24.903868,800,625.62344
25.069051,800,630.398882
24.106345,800,635.317752
23.215505,800,640.187303
23.935037,800,660.738251
27.448804,800,666.332815
24.911253,800,671.676999
27.514635,800,676.988525
21.659001,800,682.370558
24.65904,800,687.598472
28.115539,800,706.320266
26.38567,800,711.470987
27.172551,800,716.429343
26.457097,800,721.558336
28.725274,800,726.622414
27.238832,800,731.602339
26.850876,800,751.519802
27.51786,800,756.547621
29.862478,800,761.431676
30.357482,800,766.146133
27.703123,800,770.923946
27.9583,800,775.722329
30.658415,800,780.50684
28.046538,800,800.6537
29.40202,800,805.909363
30.520095,800,810.689511
30.955166,800,815.502263
31.581286,800,820.427177
29.581571,800,825.217172
34.521765,800,842.792483
30.711863,800,847.684705
28.721273,800,852.556251
31.71759,800,857.403449
34.142369,800,862.280611
30.267912,800,867.126807
33.251273,800,886.421463
35.257121,800,891.090899
31.630913,800,896.105436
36.078025,800,900.957401
24.654966,800,906.041478
31.582877,800,910.976583
32.612417,800,929.036031
31.706361,800,933.805887
30.50567,800,938.802257
31.226013,800,943.766095
26.363513,800,948.692779
31.314445,800,953.581995
35.529731,800,958.386569
30.843852,800,975.73478
35.332732,800,980.445416
33.776345,800,985.185114
35.305251,800,990.04291
33.609215,800,994.825769
35.396701,800,999.655287
32.709824,800,1016.319947
35.004812,800,1021.154588
32.447778,800,1025.932936
33.649168,800,1030.692559
34.338974,800,1035.463825
32.726519,800,1040.203157
33.27792,800,1058.092589
35.812257,800,1062.852417
31.237242,800,1067.992809
34.325907,800,1072.762312
30.476063,800,1077.53266
35.39904,800,1082.423152
32.536241,800,1099.206112
32.757596,800,1104.117093
33.487262,800,1109.061056
33.292613,800,1113.966174
33.7667,800,1118.933756
37.308026,800,1123.842203
35.818873,800,1128.427035
35.227279,800,1145.141249
38.709167,800,1149.826414
35.378156,800,1154.635742
36.688326,800,1159.386417
38.524372,800,1164.00834
32.67462,800,1168.846337
38.222056,800,1184.258017
36.037822,800,1189.083108
36.907691,800,1193.953328
37.319419,800,1198.699444
36.118906,800,1203.621803
36.253867,800,1208.29024
37.872533,800,1224.257742
37.506529,800,1229.091496
37.397686,800,1233.98544
35.30283,800,1238.936041
37.042166,800,1244.192029
35.044236,800,1249.253425
39.408659,800,1264.280734
39.31339,800,1269.051855
37.082146,800,1273.970885
36.372705,800,1278.864192
39.090667,800,1284.027261
38.481389,800,1288.959153
34.853524,800,1294.045489
39.507107,800,1310.070008
39.928354,800,1314.963971
40.612424,800,1319.878085
34.196639,800,1325.031134
37.606734,800,1329.984782
39.961249,800,1334.901148
36.646507,800,1350.430704
