#{"t_start": 1634145609.6221557, "env_id": null}
r,l,t
-403.635921,36,0.055942
-4.880529,800,1.86276
-6.32589,800,6.044755
-3.785642,800,11.119209
-405.750229,47,14.297074
-468.857587,673,15.919443
-27.353493,800,20.247813
-91.595106,800,25.292051
-17.066977,800,44.058855
-417.662623,261,47.790385
-458.507058,727,50.257115
-6.489188,800,55.146556
23.302305,800,59.952971
68.413647,800,64.40797
35.438145,800,68.765434
61.116363,800,85.453443
56.418788,800,90.062532
68.347538,800,94.618527
89.138414,800,99.152855
92.09507,800,103.757849
111.371241,800,108.265533
128.099738,800,126.732879
148.827522,800,131.353761
146.879994,800,136.001616
142.058877,800,140.535895
205.065637,800,144.99951
239.012698,800,149.472299
219.526217,800,167.586183
297.280008,800,172.51589
271.577597,800,177.410938
260.875306,800,182.340316
288.898588,800,187.381437
343.740111,800,192.41233
359.366547,800,197.540953
386.239316,800,215.739105
372.58104,800,220.249637
349.376856,800,224.940585
350.008593,800,229.498333
434.504174,800,234.140162
412.368347,800,238.762658
382.32846,800,257.281821
425.718948,800,261.915769
396.465617,800,266.485546
395.976309,800,271.146092
393.433673,800,275.750542
367.645066,800,280.314023
422.755112,800,299.126695
406.786946,800,303.705321
432.422403,800,308.100485
401.053376,800,312.580486
406.266974,800,317.219922
399.422009,800,321.717406
440.740365,800,340.1142
417.731673,800,344.695781
440.308714,800,349.220717
442.44106,800,353.896639
433.007305,800,358.434073
458.57862,800,362.924156
458.919687,800,367.392125
460.09235,800,383.924038
538.933885,800,388.52865
488.487148,800,393.135961
545.797933,800,397.847291
452.082639,800,402.503484
544.251854,800,407.275001
578.901361,800,429.258778
541.91499,800,433.993378
510.34619,800,438.845601
597.869457,800,443.647779
531.776419,800,448.646867
566.537767,800,453.614811
553.020213,800,473.30704
544.440253,800,477.98158
575.272701,800,482.719828
562.017323,800,487.467104
547.915052,800,492.240577
588.385776,800,497.046644
546.315913,800,518.674392
513.186809,800,523.582339
579.757332,800,528.415774
567.948426,800,533.224495
558.523801,800,538.087606
586.558949,800,542.976476
562.045935,800,548.350922
509.727101,800,569.842859
476.282381,800,574.767042
550.695878,800,579.398028
569.929071,800,584.504161
528.629225,800,589.402627
551.399332,800,594.144089
555.974521,800,613.692415
519.298671,800,618.501784
587.084406,800,623.286489
550.545455,800,628.037068
492.737342,800,632.827936
531.766872,800,637.613694
538.066926,800,656.28581
556.018595,800,660.975818
551.864463,800,665.808685
585.090026,800,670.85604
533.047771,800,675.699751
581.531419,800,680.546162
578.512009,800,701.022204
504.067823,800,705.719814
532.480751,800,710.458243
522.190039,800,715.201561
564.877891,800,719.971913
545.704355,800,724.787332
560.457001,800,729.591453
521.055464,800,751.123483
579.62349,800,755.853595
522.84665,800,760.709534
545.892953,800,765.532224
570.792172,800,770.228016
527.231222,800,774.996729
539.265796,800,797.056452
587.105239,800,801.840175
545.684037,800,806.543231
557.279764,800,811.36512
582.24849,800,816.199667
521.476821,800,820.993792
543.220055,800,843.10574
557.47913,800,847.994891
513.336872,800,852.728073
501.688764,800,857.455765
499.416667,800,862.246802
559.658127,800,867.04607
489.693964,800,887.045443
572.844601,800,891.794762
556.5126,800,896.750862
567.168902,800,901.774215
579.629984,800,907.014436
525.845891,800,911.845259
542.845069,800,916.629111
523.165596,800,941.689607
567.31541,800,946.477505
564.716844,800,951.467428
548.892658,800,956.485961
500.061045,800,961.202873
565.739482,800,966.157238
577.406372,800,985.8479
479.200084,800,990.867139
515.338045,800,995.607943
509.943517,800,1000.299519
536.519253,800,1005.178177
574.342901,800,1009.93107
518.202132,800,1030.389697
563.52722,800,1035.234221
563.255366,800,1040.311205
570.409667,800,1045.315709
575.417475,800,1050.314368
547.21089,800,1055.147371
584.134814,800,1077.765094
528.590047,800,1083.162922
538.79383,800,1088.289432
558.020909,800,1093.435876
481.419743,800,1098.418378
597.779565,800,1103.098606
547.940962,800,1107.918149
569.576938,800,1126.951752
571.211557,800,1131.859824
501.7386,800,1136.707659
572.16031,800,1141.635431
571.046112,800,1146.395531
571.931655,800,1151.156329
555.106784,800,1173.863256
515.943539,800,1179.202854
535.656887,800,1184.641704
548.599573,800,1190.059118
538.255273,800,1195.4137
599.968717,800,1200.897355
598.231419,800,1230.223122
575.761443,800,1235.561339
586.462587,800,1240.817035
593.412802,800,1245.600305
557.642088,800,1250.613783
586.999807,800,1255.483388
541.85523,800,1276.57473
506.352718,800,1281.385106
563.70772,800,1286.447065
605.127031,800,1291.282146
546.541312,800,1296.15483
544.56923,800,1300.959651
567.083936,800,1305.748536
564.672787,800,1325.568376
547.180747,800,1330.351644
547.040425,800,1335.131525
566.127801,800,1340.2152
598.758556,800,1345.703759
584.292995,800,1350.732158
566.380245,800,1373.656865
