#{"t_start": 1635876064.1742563, "env_id": null}
r,l,t
-403.431405,29,0.073502
-461.080087,580,0.862768
-452.744989,535,8.080616
-407.311944,93,15.470053
-93.669254,800,17.134406
-1.477208,800,26.940298
15.839341,800,38.50322
-463.572526,421,48.370562
-403.306134,30,52.880852
-406.121245,43,53.187668
-403.333495,38,53.678452
-404.356292,43,54.099803
-406.929547,46,54.545091
-403.224161,29,55.0491
-403.863512,33,55.485797
-408.433787,52,56.031682
-409.152918,52,56.959395
-404.38077,32,57.679638
-403.099965,29,58.227899
-406.65945,42,58.777572
-404.881839,40,59.920646
-403.994087,31,60.603229
-404.554364,38,61.052943
-403.695973,29,61.482165
-404.456805,62,61.908808
-403.104012,29,62.581318
-405.414995,36,62.938165
-403.092392,32,63.522946
-403.627973,29,63.934506
-405.495154,39,64.330937
-403.646427,38,64.995924
-403.124702,30,65.658665
-403.397746,29,66.297528
-403.06331,28,66.879099
-403.443546,31,67.308456
-431.833572,133,67.928447
-416.330111,84,69.775147
-415.378867,74,70.660765
-190.618046,800,72.246959
-147.288353,800,83.611029
-548.659777,715,94.150083
113.739377,800,104.047016
231.368721,800,113.572332
271.780885,800,130.843094
363.74928,800,142.960477
289.995418,800,154.361938
273.124396,800,162.998846
268.514753,800,171.694311
270.690226,800,181.954438
-0.539153,800,191.128078
-0.380219,800,210.660636
-3.414746,800,221.430641
314.241411,800,233.025303
351.639441,800,243.34179
336.560423,800,254.752182
339.018323,800,265.242071
328.007738,800,282.876605
389.307316,800,293.657312
337.488483,800,303.827063
372.511789,800,315.682129
378.627631,800,325.822513
392.492639,800,335.059407
-3.303695,800,350.954358
-1.686333,800,358.673694
-0.673531,800,369.247175
-0.906401,800,379.052187
376.595454,800,392.882712
442.030478,800,403.636898
424.774851,800,419.827758
464.974076,800,430.499151
417.439157,800,443.582614
-267.468634,354,454.816674
449.652786,800,459.534789
454.82357,800,470.337518
421.505977,800,481.417906
442.356249,800,501.239245
485.795457,800,511.748147
430.513372,800,522.479386
456.699222,800,535.057387
482.455858,800,545.093405
586.081527,800,556.616543
488.647081,800,574.040141
476.938313,800,584.700839
494.255043,800,594.360748
558.302131,800,604.384281
569.47282,800,613.265498
628.069643,800,624.065764
606.76911,800,634.995335
592.570052,800,650.031081
582.996537,800,661.520549
527.164368,800,672.971105
550.410531,800,684.505135
602.313709,800,694.491856
604.377619,800,704.920839
585.577263,800,721.153885
606.599574,800,730.771918
-13.183021,800,740.954388
362.767161,800,753.130694
565.783845,800,764.605329
-0.035731,800,776.893495
-2.805637,800,794.05729
-15.783506,800,804.724816
-24.552531,800,814.596767
-20.856683,800,825.768297
556.563863,800,838.761037
617.944323,800,848.650093
543.979658,800,868.898232
481.215072,800,881.646124
509.483698,800,895.125278
516.571445,800,908.086432
564.99861,800,919.797556
628.869305,800,930.742909
611.412894,800,941.928887
582.233969,800,962.533465
606.889647,800,975.694177
575.332383,800,989.281678
438.653352,800,1001.159462
562.469516,800,1013.179889
422.467632,800,1025.086433
-11.482152,800,1041.145819
-34.777331,800,1053.146579
-65.027291,800,1066.276917
588.758324,800,1079.289262
527.367021,800,1091.135412
487.36041,800,1102.287034
-427.465694,114,1109.889778
-405.656294,44,1110.813739
557.762818,800,1115.907796
595.125775,800,1124.48107
553.903652,800,1133.558167
577.077584,800,1141.607114
590.371878,800,1150.199413
526.545476,800,1158.815847
614.587962,800,1170.606606
572.414919,800,1178.434601
608.064376,800,1186.469463
610.936031,800,1195.045166
549.730815,800,1203.099571
590.882421,800,1212.440638
640.861431,800,1221.262372
610.252491,800,1232.997507
595.530228,800,1240.924511
612.135473,800,1250.176941
607.632105,800,1257.707469
636.739011,800,1266.679368
587.514471,800,1274.070938
623.164129,800,1290.039162
609.792976,800,1297.390814
587.462431,800,1306.332281
575.733159,800,1313.51669
607.180133,800,1321.909606
628.279606,800,1330.211082
564.364655,800,1346.79929
609.574516,800,1356.1072
626.242768,800,1365.091646
625.196551,800,1372.453307
620.633465,800,1380.724024
621.96972,800,1388.129601
580.720902,800,1399.194367
609.705819,800,1406.781119
637.965128,800,1414.614384
634.929111,800,1422.117721
597.929338,800,1431.70517
623.861886,800,1441.128909
590.671284,800,1449.919534
599.951965,800,1463.846739
620.959077,800,1473.244109
625.747047,800,1481.730432
621.807111,800,1489.240057
592.367415,800,1497.143398
613.424275,800,1504.548732
605.255005,800,1517.540064
579.611126,800,1526.745592
613.07333,800,1535.735846
609.90064,800,1545.1882
632.66702,800,1553.591573
604.000379,800,1562.465429
629.581547,800,1575.899841
557.609263,800,1583.47494
617.000786,800,1591.993613
599.636311,800,1599.185364
603.337626,800,1608.188395
596.786597,800,1616.55122
617.86661,800,1630.12307
595.195894,800,1642.667355
585.922252,800,1652.695718
600.223361,800,1661.654886
628.87639,800,1670.607685
587.879911,800,1679.28348
608.545479,800,1687.825807
600.470279,800,1701.859634
624.963426,800,1712.74232
612.674798,800,1722.040241
568.687268,800,1730.575413
604.004617,800,1737.768677
586.979466,800,1746.769273
594.402613,800,1761.204259
596.579344,800,1770.016344
623.264755,800,1778.260923
590.818585,800,1785.410538
601.34756,800,1793.897257
553.462764,800,1801.863382
596.675597,800,1815.193405
598.750913,800,1824.544547
598.982652,800,1833.935191
596.575734,800,1844.36756
619.705233,800,1855.331776
600.875396,800,1864.704036
608.366348,800,1880.026016
627.270049,800,1889.04624
639.839242,800,1897.53277
583.040217,800,1906.131664
627.450984,800,1914.87801
628.942785,800,1925.115878
602.043994,800,1933.023175
595.919973,800,1945.346473
643.651117,800,1954.532822
597.536271,800,1963.938306
594.241137,800,1971.673626
606.218934,800,1982.456596
572.615991,800,1993.188095
616.772402,800,2006.282464
