#{"t_start": 1635873770.8290703, "env_id": null}
r,l,t
-403.324071,29,0.019221
-118.472198,800,0.547105
-403.731864,56,9.347014
-411.747959,80,10.431176
-84.376144,800,12.197165
-34.394768,800,22.087106
10.794673,800,29.789445
72.021709,800,37.105852
-404.31118,83,44.984072
-404.010675,105,45.774792
-404.48942,120,46.530207
-408.300178,209,47.718115
-403.189372,195,49.876479
-419.443044,219,53.223434
64.078927,800,55.94086
-1.05654,800,63.493832
125.642852,800,72.790567
130.957821,800,81.868041
181.290406,800,90.043304
166.784425,800,97.903816
168.471944,800,111.960173
224.614761,800,121.347804
258.641138,800,129.178617
348.461617,800,137.317863
362.011339,800,145.534156
403.648327,800,154.634154
368.715033,800,167.530698
353.258897,800,177.35039
380.400297,800,186.265149
397.485076,800,195.560147
398.722706,800,206.440969
407.055054,800,215.376293
398.449476,800,228.651247
412.760089,800,237.415937
400.201706,800,244.849202
420.964888,800,255.039649
415.087862,800,264.383371
412.20367,800,273.56647
439.754582,800,288.122764
392.79122,800,296.816042
-196.928357,496,305.830454
429.928583,800,311.558213
440.859745,800,320.323619
439.659205,800,329.028937
446.921268,800,336.248019
448.158835,800,353.593244
436.434763,800,362.449473
465.800926,800,371.313802
458.780266,800,384.767797
487.205497,800,397.624872
563.3196,800,410.490681
598.21625,800,428.181612
616.341676,800,440.592833
613.675755,800,452.626125
541.59116,800,466.357604
564.416639,800,477.933577
582.554457,800,487.401789
640.927637,800,499.586185
582.34689,800,517.110779
605.968728,800,528.709921
589.241833,800,540.425693
560.238981,800,551.189005
575.129753,800,564.242875
575.212812,800,574.871944
610.267617,800,593.064395
616.732158,800,604.248544
637.473041,800,615.466016
628.112775,800,625.970603
595.273165,800,637.661922
655.040373,800,649.70467
619.807799,800,668.550489
602.446223,800,679.624629
621.224186,800,691.558983
618.305114,800,702.712422
649.82152,800,714.413177
582.986141,800,726.30912
571.529474,800,743.278939
499.352809,800,753.223307
586.617015,800,764.596981
568.326982,800,776.240813
594.656042,800,787.831558
608.729106,800,800.432826
581.51255,800,812.579211
627.410403,800,831.604733
604.275428,800,842.212956
605.255673,800,854.325094
643.551203,800,866.223006
606.235967,800,874.767883
626.979996,800,884.833407
602.648042,800,903.30953
579.701123,800,915.310408
604.89878,800,926.323705
601.785396,800,939.386094
601.689962,800,951.48442
608.483203,800,963.337246
535.525877,800,981.936068
594.582425,800,994.311599
593.105189,800,1006.743924
427.090169,800,1020.25192
616.996734,800,1032.381944
483.558797,800,1042.79229
579.144841,800,1062.072116
641.795157,800,1074.158372
631.577582,800,1085.241447
592.280706,800,1096.107379
616.075025,800,1108.21016
614.116471,800,1120.286436
610.148901,800,1132.399117
604.10321,800,1152.84947
587.54257,800,1165.204648
564.354172,800,1174.606847
598.946462,800,1183.410867
586.995156,800,1192.952828
587.123603,800,1203.931418
605.707787,800,1217.864178
615.128962,800,1230.018045
577.029274,800,1240.326648
636.052052,800,1251.239341
619.138102,800,1263.564077
616.919613,800,1276.221309
599.260745,800,1298.406069
584.313957,800,1311.31047
594.107167,800,1323.390345
7.941898,594,1335.802346
601.36629,800,1346.58318
579.591574,800,1359.488433
621.167246,800,1370.662217
605.389015,800,1390.857795
570.090136,800,1403.823131
598.858886,800,1414.908445
646.407697,800,1425.831344
600.41922,800,1436.069899
573.619012,800,1448.77599
582.040106,800,1462.729134
636.22226,800,1474.894708
577.757198,800,1481.807942
595.5853,800,1493.258726
630.958922,800,1504.304791
594.26359,800,1515.593592
621.094258,800,1534.531979
591.220282,800,1546.173767
619.594117,800,1557.995486
583.116258,800,1571.602569
626.30717,800,1584.481822
593.629999,800,1594.283531
588.52531,800,1612.86131
623.822884,800,1624.957379
626.387774,800,1637.755421
610.165415,800,1649.403838
612.162486,800,1661.223659
638.656613,800,1672.496356
607.713731,800,1683.599645
648.062879,800,1703.716522
625.208668,800,1715.203153
575.657262,800,1727.142889
632.457937,800,1739.314722
629.531637,800,1751.552413
615.579148,800,1762.552102
585.40062,800,1782.414849
611.646587,800,1795.185341
574.412805,800,1808.785116
591.512618,800,1819.270149
636.405455,800,1832.353292
582.328474,800,1845.080357
596.669175,800,1863.794249
617.352122,800,1875.56397
607.507917,800,1886.306497
585.796687,800,1896.874314
613.215755,800,1911.211666
614.221407,800,1923.88782
637.397313,800,1941.777885
593.556445,800,1954.455614
595.320857,800,1966.961138
605.293004,800,1979.733864
596.258581,800,1992.381402
609.46611,800,2004.74583
574.695665,800,2016.414286
601.920499,800,2035.667176
590.336894,800,2050.180632
578.934531,800,2063.809239
624.254577,800,2075.066561
628.760947,800,2087.466684
582.364176,800,2098.3406
625.39829,800,2116.582469
630.236686,800,2128.030471
629.265356,800,2141.552909
613.905313,800,2155.858897
583.284379,800,2167.959209
593.17713,800,2181.282176
626.148863,800,2199.631574
585.672114,800,2212.557683
578.10344,800,2225.77582
593.730045,800,2237.653457
563.835392,800,2249.661802
603.28295,800,2261.780667
571.381992,800,2281.309315
