#{"t_start": 1634164067.1236532, "env_id": null}
r,l,t
-13.749992,800,0.917123
-403.675124,32,2.326324
-4.228573,800,3.462201
-403.608772,75,4.873387
-22.830123,800,6.016876
95.494254,800,8.167214
-392.222465,161,9.618972
-397.263918,153,10.047982
-384.411821,400,10.721694
-258.898381,800,12.296989
33.662175,800,22.147818
45.51303,800,24.310397
18.454567,800,26.477491
15.654049,800,28.71113
13.835802,800,30.912269
9.69133,800,33.140752
3.976957,800,43.656502
1.371145,800,45.85397
1.309622,800,48.086991
-1.628532,800,50.362924
-0.927404,800,52.665511
-4.893806,800,54.9923
-7.29966,800,65.059066
364.318286,800,67.278901
-326.839031,220,68.818771
350.583509,800,70.079868
309.632296,800,72.318172
-312.79291,258,73.91281
-390.291251,158,74.511634
-329.644251,210,74.981722
-345.499028,204,75.53051
-358.000381,150,76.023121
-356.303724,151,76.422272
-350.341972,164,76.838921
-361.998736,135,77.241977
337.996269,800,81.695795
-301.354441,252,83.297175
-332.620617,198,83.912079
-322.535227,199,84.438691
-383.021217,114,84.877749
-368.255447,117,85.178266
-344.76028,162,85.531942
-353.629631,162,85.960318
-325.779659,217,86.463475
-326.387665,205,87.039956
-286.41693,313,87.743504
-369.70911,124,88.378434
-327.826855,242,88.843788
-373.893587,92,89.331384
-288.673719,305,89.825009
-374.559027,124,90.455131
-311.677796,227,90.915487
367.375749,800,92.265656
-310.429031,234,93.841082
-329.29611,235,94.484206
389.351611,800,106.342163
-227.617042,466,108.247168
363.977139,800,110.003724
-346.772553,209,111.574915
-316.368013,268,112.237066
-160.293817,653,113.458176
-337.322763,225,114.799388
-294.437108,304,115.536053
-310.404189,255,116.320308
-296.630106,358,117.160825
-258.786698,459,118.294749
-288.000284,414,119.521009
-139.378851,606,132.023461
-287.335875,309,133.396228
-129.730648,617,134.632102
385.616809,800,136.643042
-112.469122,660,138.699099
-225.498277,428,140.266448
-334.20643,196,141.190129
-200.623784,511,142.159498
-277.204667,284,143.319963
-241.648166,368,144.203922
-160.118835,583,145.505204
-310.321398,245,149.597687
366.642417,800,150.940355
384.095439,800,153.232759
-302.836128,250,154.851856
366.361662,800,156.253379
-179.676924,571,158.298156
338.623217,800,160.213058
322.972514,800,172.686158
-153.803466,593,174.807679
369.959378,800,176.844364
377.476095,800,179.277418
356.039765,800,181.697112
398.623489,800,183.990664
394.056487,800,186.254628
386.91849,800,192.145376
403.700962,800,194.543899
386.697071,800,196.941343
399.832421,800,199.285287
393.72684,800,201.707139
389.866793,800,204.07636
384.018711,800,216.679117
394.538718,800,219.111853
395.461172,800,221.492772
392.364413,800,223.892165
452.162287,800,226.209358
343.066494,800,228.605533
391.497233,800,240.378034
-403.398227,36,241.828474
403.623863,800,242.843927
401.893501,800,245.212438
433.420131,800,247.525715
398.689639,800,249.899853
395.190426,800,252.308452
392.02645,800,254.706971
395.519259,800,267.047046
362.981608,800,269.427127
397.338783,800,271.763304
395.062545,800,274.080874
402.045075,800,276.421019
410.33716,800,278.786077
406.684418,800,290.743526
399.827531,800,293.144168
418.635725,800,295.434643
395.976702,800,297.689924
395.230159,800,299.942939
398.325385,800,302.20935
397.858644,800,312.910085
434.631238,800,315.290448
443.095633,800,317.603663
465.782247,800,320.030034
460.70407,800,322.350585
491.675333,800,324.6293
484.766449,800,334.718611
491.076726,800,337.053966
505.132312,800,339.316184
500.133267,800,341.585354
513.517677,800,343.904415
548.598693,800,346.220914
542.949529,800,348.561412
544.328246,800,360.008854
565.459376,800,362.332181
561.42511,800,364.660055
584.11921,800,367.004453
580.205939,800,369.280386
659.21878,800,371.631355
630.387535,800,385.737985
637.732043,800,388.029071
639.678999,800,390.327782
641.450641,800,392.613185
700.530677,800,394.972944
642.335879,800,397.281982
674.223814,800,408.79366
679.965132,800,411.154091
716.007156,800,413.538115
705.610243,800,415.912954
713.98406,800,418.289285
693.435564,800,420.726461
-203.696049,291,422.453185
707.929963,800,433.611224
707.716795,800,436.075666
