#{"t_start": 1634168297.526898, "env_id": null}
r,l,t
-0.78432,800,0.907734
38.263306,800,3.114876
-386.94761,112,4.570927
-336.076044,204,4.954647
-390.58439,117,5.414042
196.072727,800,6.458269
-191.224742,562,8.370657
321.890941,800,10.25295
359.049827,800,12.433828
372.325721,800,23.240247
354.273634,800,25.622974
-209.845125,784,27.948237
-322.5203,492,29.909178
317.430302,800,31.714962
-154.504504,768,33.991257
390.764407,800,44.828834
393.183577,800,47.119599
461.872411,800,49.337496
355.671608,800,51.656154
-209.841922,427,53.490028
368.71546,800,55.127611
369.914997,800,57.374954
398.092384,800,68.2082
384.648825,800,70.46432
476.460114,800,72.773281
666.551166,800,75.034088
695.207736,800,77.324947
702.573114,800,79.775946
716.357362,800,91.524177
725.231573,800,93.952652
712.41607,800,96.286529
717.11409,800,98.630611
705.479218,800,100.926365
706.222328,800,103.220312
704.522969,800,115.214845
699.47423,800,117.547976
701.444729,800,119.880738
707.557574,800,122.235302
686.729564,800,124.571214
709.175229,800,126.93602
705.514528,800,129.334163
713.425362,800,142.046913
706.59922,800,144.453199
701.108006,800,146.874863
672.757042,800,149.237163
701.525349,800,151.540171
716.323941,800,153.960925
720.595872,800,166.968866
709.333545,800,169.435782
732.931616,800,171.860495
690.559236,800,174.257995
701.906711,800,176.709532
690.894742,800,179.12635
729.617795,800,191.171922
717.525935,800,193.585305
697.66702,800,195.944201
-170.297022,308,197.690185
696.840977,800,199.251424
704.649085,800,201.599967
715.64015,800,203.990823
681.878552,800,216.457615
710.86706,800,218.760275
704.96333,800,221.065692
709.695061,800,223.361372
727.549452,800,225.595384
709.633137,800,227.972234
711.727419,800,240.934514
687.664591,800,243.383604
700.706391,800,245.726115
697.647839,800,248.044302
702.807503,800,250.353056
691.10746,800,252.679607
683.177444,800,254.925083
702.290776,800,265.892282
689.502087,800,268.192685
693.616809,800,270.495456
700.368171,800,272.822134
678.196363,800,275.05366
714.451675,800,277.364534
212.292838,709,288.459148
689.594546,800,290.541586
691.445889,800,292.7496
701.262356,800,294.957821
699.876011,800,297.164
717.171455,800,299.358757
670.760467,800,310.321846
681.23233,800,312.567946
710.058465,800,314.771173
636.538747,800,316.993577
670.799348,800,319.221602
677.688401,800,321.46538
699.833848,800,334.200176
63.677189,605,336.262482
-207.370876,259,337.587665
-106.851419,385,338.471386
714.794843,800,339.989258
705.879618,800,342.234402
683.651949,800,344.430229
58.693032,569,346.3643
673.123792,800,356.518678
697.755043,800,358.817208
670.258948,800,361.123007
252.724741,794,363.413724
670.013761,800,365.716055
664.239206,800,368.075027
715.768363,800,370.503955
661.92532,800,382.005538
675.727946,800,384.478183
684.437724,800,386.878518
663.780558,800,389.164637
202.04821,718,391.404468
647.466918,800,393.568887
714.431992,800,405.963018
698.443284,800,408.273882
661.399216,800,410.618884
698.42369,800,412.940614
661.917187,800,415.233835
664.449759,800,417.563338
659.664917,800,429.56003
689.502396,800,431.87732
657.903564,800,434.148852
697.934506,800,436.421715
658.610446,800,438.761743
644.204593,800,441.071626
-306.228208,158,442.607742
643.990551,800,452.356361
670.218733,800,454.719439
640.048326,800,457.004993
651.74926,800,459.308069
653.430474,800,461.666164
678.209609,800,463.950509
663.374059,800,466.308628
668.429554,800,478.061402
705.350371,800,480.49286
679.235212,800,482.789381
670.385008,800,485.165123
688.766797,800,487.561297
679.635113,800,489.914783
659.169823,800,502.967012
681.939776,800,505.272193
644.90075,800,507.71152
660.680786,800,510.045362
646.242758,800,512.381742
669.238421,800,514.926782
702.555057,800,526.845428
690.613833,800,529.118113
691.657342,800,531.512236
685.235941,800,533.784798
-402.649907,36,535.177181
688.785276,800,536.211716
689.962978,800,538.447134
685.771798,800,549.827854
695.041272,800,552.244068
108.120017,616,554.328698
686.157313,800,556.314077
662.257274,800,558.703861
655.450249,800,560.974412
696.377319,800,563.441379
691.55427,800,574.276364
647.692504,800,576.587126
678.009379,800,578.979564
670.122844,800,581.312393
650.63606,800,583.54757
678.454997,800,585.827869
676.869951,800,600.252878
691.198347,800,602.846171
-273.30651,202,604.436416
671.953282,800,605.703492
673.414476,800,608.052613
674.929177,800,610.404524
671.676809,800,612.670229
683.625509,800,625.87527
699.309121,800,628.304447
691.454825,800,630.733748
634.575013,800,633.003059
685.145615,800,635.375941
671.740475,800,637.560642
695.902735,800,651.591045
663.400862,800,653.881077
696.210522,800,656.171647
699.663537,800,658.622708
-324.203002,161,660.164844
716.097685,800,661.415742
714.357086,800,663.76253
640.685054,800,674.458494
643.152717,800,676.765526
668.588945,800,679.093581
630.185322,800,681.35202
677.8179,800,683.618271
699.128295,800,685.907505
712.104699,800,688.189491
714.55969,800,697.689259
722.275404,800,700.065861
675.639037,800,702.451912
671.311997,800,704.834519
689.32069,800,707.19631
705.367312,800,709.609123
696.668424,800,722.427557
