#{"t_start": 1634162589.245168, "env_id": null}
r,l,t
-0.018883,800,1.013757
-418.4369,170,2.516241
-23.010572,800,3.677004
-11.41216,800,6.000712
-36.587978,800,8.2989
-47.100142,800,10.679193
-9.504656,800,13.19768
-1.871687,800,25.874261
-0.162753,800,29.069543
-437.312448,411,30.986362
-17.54469,800,32.788439
-1.926375,800,35.506621
-1.596656,800,38.507884
-0.547703,800,50.946375
-1.690397,800,53.402614
-1.537204,800,55.869836
-0.058046,800,58.347104
-1.661249,800,61.061759
-0.032805,800,63.68909
0.130613,800,66.447809
-0.576918,800,79.137471
0.457398,800,81.641287
-3.014694,800,83.985407
-0.122861,800,86.635715
-0.728668,800,89.347249
-0.016693,800,91.991333
0.705386,800,106.344626
-0.565235,800,108.865508
-0.724618,800,111.151467
1.379543,800,113.557496
-0.413852,800,116.068394
0.224404,800,118.583708
0.856217,800,132.132324
0.857392,800,134.651587
0.513891,800,137.072668
-0.653982,800,139.402617
2.396082,800,141.877191
2.092572,800,144.368609
2.783298,800,157.479052
0.206276,800,159.921342
2.64395,800,162.481887
1.870053,800,164.961571
2.743189,800,167.421506
2.795844,800,170.007911
2.208974,800,172.655317
-0.031429,800,186.333878
0.454376,800,188.892734
3.221761,800,191.623168
3.112458,800,194.84717
1.177164,800,197.397448
3.374128,800,200.000157
3.485824,800,214.349203
-0.823866,800,216.843418
3.323531,800,219.382832
1.969391,800,222.083991
3.330683,800,224.637999
3.492363,800,227.189087
3.422434,800,240.725267
3.488278,800,243.222284
3.846361,800,245.759274
3.999247,800,248.295922
4.496451,800,250.807081
4.677386,800,253.194067
4.563629,800,265.654999
4.367009,800,268.165763
4.025885,800,270.667377
3.486632,800,273.211186
3.733344,800,275.741608
3.908319,800,278.363009
3.827377,800,281.049106
2.39849,800,295.116309
4.705893,800,297.618393
5.096776,800,300.17083
4.956048,800,302.6847
4.872537,800,305.222396
4.678374,800,307.729738
4.364648,800,321.218458
2.577042,800,323.666583
5.73193,800,326.229907
3.817544,800,328.75346
4.538528,800,331.341866
5.030293,800,333.946283
4.598646,800,346.890972
4.224784,800,349.532444
5.833472,800,352.041801
5.218544,800,354.609249
5.217933,800,357.118406
5.721695,800,359.722643
5.360257,800,373.169682
5.531442,800,375.785815
6.186581,800,378.233984
5.223685,800,380.735521
5.335147,800,383.219342
5.363872,800,385.653946
6.458471,800,388.07525
5.630708,800,400.915088
5.85338,800,403.423355
6.22295,800,405.924222
6.547525,800,408.336076
6.430319,800,410.862734
7.692391,800,413.254573
7.525548,800,427.195043
6.697388,800,429.633123
6.539312,800,432.046218
7.914725,800,434.479118
7.190936,800,436.976725
8.459652,800,439.491885
8.340235,800,451.234914
10.183019,800,453.630752
10.160017,800,456.009973
11.515083,800,458.402161
10.470649,800,460.80745
11.794829,800,463.148432
11.832793,800,474.014817
10.137117,800,476.48636
9.238095,800,478.933586
9.366505,800,481.31402
9.84914,800,483.71928
11.603169,800,486.056247
11.849133,800,488.40412
10.479711,800,499.636545
11.470461,800,502.002364
11.312738,800,504.342119
12.495764,800,506.63475
12.064628,800,508.969513
10.804467,800,511.360416
12.095444,800,523.880067
11.290163,800,526.359518
13.577751,800,528.822353
12.271952,800,531.263709
10.353656,800,533.78374
9.863795,800,536.301589
10.87536,800,549.226666
11.415387,800,551.718262
9.706211,800,554.111415
12.315894,800,556.543454
11.881764,800,558.947805
10.880804,800,561.359339
12.818395,800,573.401914
13.72274,800,575.845578
11.882722,800,578.36455
12.682682,800,580.861639
12.997699,800,583.280548
12.137329,800,585.635506
12.240848,800,588.016347
13.790985,800,600.35157
12.626172,800,602.725603
8.299821,800,605.149585
13.691836,800,607.462101
13.560127,800,609.848131
12.871598,800,612.231548
12.654088,800,623.986416
13.868455,800,626.310652
14.077134,800,628.55723
12.727912,800,630.830367
13.658786,800,633.137597
12.947584,800,635.46429
13.947618,800,646.700734
13.429083,800,648.978835
14.113866,800,651.284156
10.677764,800,653.615441
15.545597,800,655.917956
14.068969,800,658.187538
14.250265,800,668.999843
15.264454,800,671.23561
15.353301,800,673.577827
14.220873,800,675.846057
14.892128,800,678.159626
13.039116,800,680.559851
15.310008,800,682.901307
14.892875,800,694.469
14.492332,800,696.808808
13.510042,800,699.196674
14.747022,800,701.563289
15.402995,800,703.973781
17.331935,800,706.345783
16.304966,800,717.892415
15.974297,800,720.306936
16.125451,800,722.622372
13.80725,800,724.951382
12.526887,800,727.206926
15.97492,800,729.437567
17.789758,800,739.407876
17.146669,800,741.651103
19.402539,800,743.844364
18.24269,800,746.048855
17.585877,800,748.250442
17.006373,800,750.56265
18.750242,800,760.8382
