#{"t_start": 1634161217.524258, "env_id": null}
r,l,t
-22.040976,800,0.59772
48.562357,800,2.660648
112.247291,800,4.646544
278.26843,800,6.645701
-326.972672,283,8.224696
146.456359,800,9.472454
-334.541913,438,11.204366
-280.656736,517,21.409546
-289.215655,389,22.677792
398.605128,800,24.078129
359.984911,800,26.206019
-227.423109,549,28.051303
-187.629584,534,29.475188
333.598109,800,31.166609
385.399552,800,33.307377
389.71178,800,41.593338
428.278924,800,43.70947
-262.777449,314,45.351242
422.241084,800,46.662166
502.655412,800,48.737731
542.103157,800,50.79984
532.521627,800,60.402054
516.567544,800,62.515798
593.049835,800,64.568029
593.991772,800,66.689005
608.104091,800,68.810134
716.644854,800,70.989173
681.443021,800,73.207027
721.969167,800,82.962852
701.660334,800,85.14988
685.447513,800,87.326318
695.601799,800,89.514674
709.353264,800,91.700079
716.98284,800,93.878661
719.346692,800,103.873969
708.810388,800,106.063482
713.284934,800,108.280651
730.912131,800,110.450748
717.778555,800,112.616233
722.358412,800,114.823263
726.387564,800,124.160319
735.245297,800,126.359821
700.998604,800,128.53858
722.907728,800,130.725276
698.629692,800,132.843592
722.265253,800,134.982491
708.088244,800,144.293976
707.322953,800,146.437451
711.192748,800,148.60632
677.007029,800,150.791443
706.551464,800,153.028949
703.253957,800,155.092742
694.344746,800,157.326814
669.97057,800,168.052316
717.181231,800,170.274103
691.8219,800,172.480741
-90.064945,390,174.253249
706.616479,800,175.70265
-149.301264,340,177.466718
689.787829,800,178.96261
-147.448008,334,180.705768
-274.787843,200,189.279887
713.131191,800,190.460742
658.481173,800,192.749445
-401.056916,38,194.168654
218.582173,697,194.945436
723.682941,800,196.964486
699.941556,800,199.246184
679.701759,800,201.497108
706.242873,800,211.139812
704.952131,800,213.404366
699.941981,800,215.764149
696.362765,800,218.010175
711.585398,800,220.293547
680.785682,800,222.5097
710.936681,800,234.161361
709.145375,800,236.43126
702.420862,800,238.709986
720.773889,800,240.944016
694.59441,800,243.238409
653.215441,800,245.433957
678.827678,800,255.752651
701.209428,800,257.935222
700.154633,800,260.055015
687.694706,800,262.201484
665.739439,800,264.310291
675.045909,800,266.39992
688.851892,800,276.001646
675.280202,800,278.164609
687.386517,800,280.310568
690.201638,800,282.450009
710.418019,800,284.552917
661.987224,800,286.712926
672.268556,800,288.81199
688.754047,800,297.47614
683.41305,800,299.56525
727.713128,800,301.722924
691.292623,800,303.805451
681.873713,800,305.93575
676.026058,800,308.024735
665.848679,800,318.575726
640.495293,800,320.765057
697.41296,800,322.973195
647.422116,800,325.169516
650.893791,800,327.332684
677.770827,800,329.519306
688.749463,800,342.44352
680.451418,800,344.609652
702.691991,800,346.790281
680.807453,800,348.967571
-343.528697,120,350.429051
682.786865,800,351.533224
688.776435,800,353.789922
676.006981,800,366.902374
679.363084,800,369.117734
695.064976,800,371.220811
702.555641,800,373.408324
709.200182,800,375.635909
684.897907,800,377.827141
683.14702,800,380.014587
643.697961,800,389.8946
692.697531,800,392.066636
707.481619,800,394.318677
690.848955,800,396.504107
-63.697545,415,398.281831
660.829737,800,399.768083
678.369241,800,408.067471
681.733109,800,410.279041
699.561696,800,412.412483
697.987937,800,414.68433
661.814707,800,416.854996
644.410913,800,419.101258
-341.229951,124,420.597507
688.110867,800,433.809936
708.975053,800,436.14064
669.453593,800,438.248343
684.226658,800,440.444144
-163.87566,304,442.12963
688.376694,800,443.55825
690.588336,800,445.842169
671.101397,800,458.226648
96.946933,612,460.228384
638.86837,800,462.040491
675.289294,800,464.173956
684.844712,800,466.394102
669.252966,800,468.488133
672.577286,800,470.56401
663.54352,800,480.500446
679.526439,800,482.622651
674.467819,800,484.675566
696.754488,800,486.89958
682.006043,800,488.973106
706.611223,800,491.003651
702.412102,800,502.548911
702.793607,800,504.772035
694.549767,800,506.824341
667.137291,800,508.924065
710.53513,800,511.247807
660.84872,800,513.384946
692.658775,800,522.00389
646.885498,800,524.175272
686.296691,800,526.340992
694.751297,800,528.651796
682.791802,800,530.950093
678.468575,800,533.117438
696.052652,800,535.321198
711.915169,800,544.995906
739.037479,800,547.195812
653.171583,800,549.313267
732.927089,800,551.533118
692.028176,800,553.877923
663.175532,800,555.997679
672.297879,800,565.870148
658.736013,800,568.040305
694.855691,800,570.246925
714.005065,800,572.46457
730.239272,800,574.679001
679.611017,800,576.824533
715.437219,800,585.736253
696.190123,800,587.85274
685.871445,800,589.975158
691.354097,800,592.200993
702.41863,800,594.235238
674.592779,800,596.405487
735.904592,800,607.09467
689.786968,800,609.220832
716.002061,800,611.384932
699.126743,800,613.748414
687.631215,800,615.995643
719.785508,800,618.210934
719.844279,800,620.468005
708.917169,800,629.855953
706.029025,800,632.116288
713.939948,800,634.304939
663.700223,800,636.490503
708.938371,800,638.813705
731.95433,800,641.10611
688.91609,800,651.955585
