#{"t_start": 1634161870.8468976, "env_id": null}
r,l,t
-14.049581,800,0.95801
-403.850076,30,2.341656
-403.646332,150,2.562006
24.612169,800,3.884017
-2.570299,800,6.203796
27.982634,800,8.570453
72.45711,800,10.913255
-386.544051,141,12.444935
130.163998,800,22.38923
-380.644995,176,23.959997
117.639156,800,25.177932
168.313797,800,27.411659
-144.592369,739,29.673371
248.013801,800,31.867209
367.922149,800,34.222996
289.982926,800,46.976986
250.495475,800,49.267661
163.579668,800,51.553575
-303.416656,429,53.373705
384.187355,800,54.958322
320.011546,800,57.172288
-281.726791,300,58.797983
359.970165,800,60.153674
-182.282788,489,64.994153
-346.556508,170,66.001244
408.313304,800,67.169916
403.69899,800,69.410534
410.119183,800,71.675591
403.808643,800,73.942337
403.832889,800,76.179723
-337.258901,172,77.685115
-363.058055,128,78.10708
-353.958939,199,78.493643
-346.040447,165,83.602351
402.10515,800,84.768698
-336.363833,184,86.286889
348.371222,800,87.396907
398.67846,800,89.604439
342.247627,800,91.795219
381.327564,800,93.962178
402.253393,800,103.606877
-402.244675,18,104.952065
-127.928739,535,105.552753
-281.021023,283,106.738452
-224.412488,383,107.598621
-336.342231,198,108.425104
-329.684962,196,108.963638
-121.455501,536,109.868231
-299.2296,233,111.014901
-330.06167,190,111.615773
-312.794254,227,112.186494
-222.822583,392,113.02261
-341.550981,175,113.870446
-323.817124,199,114.385688
-328.538369,210,114.941668
-302.660748,266,115.600102
353.831322,800,117.001225
345.900065,800,131.421349
397.997893,800,133.738958
390.332766,800,135.999027
393.062108,800,138.248394
411.29515,800,140.540091
432.4013,800,142.802209
415.239184,800,154.3419
387.457185,800,156.633882
363.666776,800,158.874011
346.280492,800,161.092541
378.677243,800,163.323676
395.707918,800,165.571627
391.121531,800,178.969866
394.060469,800,181.302282
446.86402,800,183.588272
419.638104,800,185.801754
470.806421,800,187.99425
516.950667,800,190.265645
535.116178,800,201.883316
515.520897,800,204.124101
525.572408,800,206.309982
546.554632,800,208.613986
530.850191,800,210.917368
520.065451,800,213.195596
520.936117,800,215.507287
557.963243,800,226.296309
528.920288,800,228.50519
550.863407,800,230.737122
543.027361,800,232.930315
585.909197,800,235.127385
626.251871,800,237.376289
610.32022,800,248.68337
644.446428,800,250.978505
670.09725,800,253.24198
715.401015,800,255.619151
680.840258,800,257.987023
699.780718,800,260.34721
649.345722,800,275.631194
645.621146,800,277.980234
653.816432,800,280.263092
716.54836,800,282.640661
659.28324,800,284.973322
721.063081,800,287.34428
667.07619,800,301.470389
712.958281,800,303.951642
703.317377,800,306.417456
710.827611,800,308.875106
704.618317,800,311.280947
689.795069,800,313.735235
708.640116,800,316.099597
702.461999,800,328.391828
691.834668,800,330.82261
638.452227,800,333.190163
659.458421,800,335.550484
716.937396,800,337.921232
689.714014,800,340.280026
709.955879,800,352.519168
674.672939,800,354.899655
649.29998,800,357.265173
686.497368,800,359.591705
636.321616,800,361.916947
714.33082,800,364.314828
661.675587,800,376.863625
-119.144741,392,378.672796
674.545328,800,380.2962
712.101438,800,382.584929
655.513751,800,384.788007
700.910533,800,387.015722
699.252023,800,389.286843
645.005382,800,400.727908
706.762831,800,403.000669
715.575875,800,405.224464
707.797528,800,407.502105
694.406536,800,409.843271
232.852979,730,412.103646
701.31598,800,424.362964
666.370071,800,426.625423
697.536882,800,428.955637
697.131918,800,431.253676
694.678175,800,433.487908
701.165106,800,435.744709
712.805695,800,447.345501
693.310637,800,449.678787
722.438674,800,452.000044
705.153947,800,454.38044
-44.329632,440,456.280641
670.299778,800,458.017635
711.160744,800,460.3617
709.309605,800,471.09651
687.369338,800,473.456687
709.186195,800,475.820897
700.333342,800,478.180202
701.435434,800,480.546117
692.003102,800,482.918806
708.188696,800,494.477186
703.518812,800,496.86882
705.120342,800,499.355758
693.092823,800,501.719114
695.781137,800,504.177749
670.30631,800,506.602979
714.093561,800,508.969965
705.682804,800,520.355851
702.738233,800,522.746621
679.884865,800,525.067071
708.766195,800,527.47524
684.493798,800,529.872426
726.098133,800,532.321203
692.835593,800,544.781098
708.28345,800,547.10844
682.957445,800,549.514943
635.621542,800,551.822382
717.77411,800,554.09802
718.491258,800,556.52721
707.076202,800,567.773253
674.487553,800,570.212996
665.998782,800,572.568449
701.980236,800,574.849452
683.887578,800,577.111938
692.209207,800,579.3684
701.725908,800,590.501947
712.898529,800,592.75187
721.293955,800,594.971782
691.940027,800,597.229161
714.700762,800,599.442033
681.524589,800,601.633275
707.549232,800,603.847933
684.139555,800,615.032477
704.847209,800,617.259845
679.690658,800,619.530357
677.834489,800,621.839367
682.298032,800,624.127636
660.094807,800,626.454715
704.355874,800,642.64905
123.274824,648,644.807402
702.180605,800,646.98472
672.171985,800,649.313495
715.59197,800,651.573403
692.933437,800,653.937391
656.548957,800,666.325807
677.879296,800,668.582745
704.071775,800,670.854461
-278.902458,204,672.442817
680.453994,800,673.656045
687.869858,800,675.921136
686.992264,800,678.243649
676.325097,800,692.33967
708.169716,800,694.630345
675.341539,800,696.898285
-35.158688,443,698.788451
708.437798,800,700.581394
712.878306,800,702.879514
687.282653,800,705.229413
719.427136,800,717.034758
