#{"t_start": 1634181683.4387069, "env_id": null}
r,l,t
-415.619662,152,0.180933
-404.5875,29,0.467468
-311.559418,500,1.053904
130.897834,800,2.923893
-405.206654,117,4.382788
-405.938494,39,4.622833
-413.586674,123,4.82825
-402.557437,29,5.058694
-405.852933,48,5.153149
-408.094299,107,5.341895
-422.164009,142,5.672993
-378.357405,255,6.189475
221.066649,800,7.527865
311.192686,800,9.703777
395.123383,800,11.870944
282.015448,800,20.449779
-317.63897,304,22.083851
279.779006,800,23.354673
-336.33171,203,24.86887
444.284666,800,26.069699
-308.929936,293,27.728624
380.962097,800,29.073779
385.687024,800,31.301011
-257.123369,416,33.110542
340.129186,800,44.058691
319.525233,800,46.368387
353.328143,800,48.594804
-311.808765,252,50.191481
414.927463,800,51.505054
-241.98577,377,53.2521
431.622723,800,54.800373
345.395974,800,66.543291
417.78265,800,68.804116
462.987906,800,70.994715
436.035227,800,73.167358
-274.767311,240,74.750746
-145.959565,375,75.581782
-259.106572,238,76.444571
621.01393,800,77.771514
666.731261,800,88.989103
663.252123,800,91.426815
659.783528,800,93.891109
665.407177,800,96.265926
673.275759,800,98.692148
692.876253,800,101.066923
701.994124,800,114.372121
714.979906,800,116.712941
713.568195,800,119.085864
-363.542968,124,120.520055
697.552838,800,121.753646
81.673078,571,123.794483
-269.011535,216,124.959464
63.802412,541,125.979997
-376.99888,110,126.971844
-367.230557,112,127.264688
690.331036,800,128.462789
-160.978464,369,138.258612
695.047119,800,139.902698
691.173389,800,142.158883
673.820122,800,144.482136
10.350619,500,146.428018
-306.621562,176,147.468189
-370.178609,101,147.862237
703.05527,800,149.052493
691.105541,800,161.410467
699.204558,800,163.758266
655.052134,800,166.117771
670.622244,800,168.474977
-107.493495,387,170.290513
676.262308,800,171.965267
684.831405,800,174.306741
714.39991,800,188.139356
692.512529,800,190.455326
715.556395,800,192.682563
708.874493,800,194.892768
708.847617,800,197.142079
721.858227,800,199.376494
689.960952,800,211.196566
697.859771,800,213.446363
708.817921,800,215.679739
706.256048,800,217.910988
702.458543,800,220.166912
152.340049,641,222.204618
717.241952,800,224.196698
721.073617,800,235.427928
675.665313,800,237.640491
240.637284,759,239.806407
722.405568,800,242.082726
688.177086,800,244.439942
690.228108,800,246.791306
720.999141,800,257.519795
691.308343,800,259.910378
684.476107,800,262.263825
670.49269,800,264.637356
693.993367,800,267.067777
709.35197,800,269.383991
688.580617,800,281.371312
661.954786,800,283.819473
679.411054,800,286.128761
711.482127,800,288.403788
705.835315,800,290.665653
678.572596,800,292.862581
714.126256,800,295.195049
699.639697,800,308.610731
666.096865,800,310.843387
698.151846,800,313.038796
658.964652,800,315.263507
644.746605,800,317.523764
656.668837,800,319.806814
668.396325,800,331.063774
682.06737,800,333.323125
698.107467,800,335.56536
682.20305,800,337.809732
688.631364,800,340.135262
705.383273,800,342.475487
653.955853,800,353.761861
-345.565699,136,355.27645
674.481294,800,356.432307
646.573093,800,358.783207
666.417142,800,361.083275
664.652251,800,363.380593
696.400972,800,365.725067
683.005471,800,378.093527
666.716981,800,380.397534
652.330941,800,382.691224
694.084788,800,385.02608
692.37737,800,387.288241
687.744175,800,389.564515
687.21457,800,391.820826
654.08733,800,404.047418
696.672751,800,406.31646
698.27285,800,408.681486
683.639036,800,411.00238
671.190761,800,413.276829
712.401271,800,415.770314
655.590194,800,426.890239
696.892218,800,429.319707
702.953451,800,431.679712
660.085909,800,433.961097
-101.697929,385,435.796506
673.182607,800,437.432708
692.431434,800,439.784046
656.06569,800,452.351493
692.796603,800,454.726043
671.518274,800,457.116037
226.293275,756,459.318142
679.013284,800,461.541087
696.104745,800,463.831925
676.177064,800,475.786273
684.30514,800,478.064578
681.086777,800,480.340918
649.420848,800,482.649647
701.1302,800,484.868867
663.286807,800,487.228639
680.130713,800,498.188713
708.784361,800,500.425732
709.55325,800,502.606757
679.328316,800,504.77153
703.36856,800,506.991607
673.944647,800,509.245244
643.705397,800,520.958861
669.079788,800,523.160302
695.121172,800,525.468635
690.213433,800,527.732025
700.690033,800,529.930393
36.070192,556,531.86732
681.744249,800,533.74465
643.794308,800,545.944619
702.322609,800,548.343264
124.667191,629,550.402288
669.340604,800,552.371861
691.704654,800,554.620292
674.271049,800,556.852354
696.900816,800,570.928909
685.468581,800,573.169591
656.989424,800,575.3605
693.515447,800,577.658871
692.747056,800,579.859326
-84.556848,425,581.60816
701.45125,800,583.39169
656.511649,800,596.760705
717.029381,800,598.978853
681.65311,800,601.214628
697.370434,800,603.430677
697.990203,800,605.607696
661.555591,800,607.744866
715.479457,800,620.097657
699.315152,800,622.338576
685.088503,800,624.673594
695.77732,800,626.98109
679.419798,800,629.185592
675.813228,800,631.408508
671.302177,800,633.635894
702.329714,800,647.31295
645.296409,800,649.568304
672.795605,800,651.758823
656.80159,800,653.948402
670.531884,800,656.11722
675.62987,800,658.259697
667.797741,800,671.892426
665.520616,800,674.100651
-185.880451,300,675.724068
684.623095,800,677.137681
660.896177,800,679.38665
715.862266,800,681.693407
719.352016,800,683.885252
697.508345,800,696.457668
684.923875,800,698.772361
695.710215,800,701.037861
664.616037,800,703.181416
693.603571,800,705.510251
715.150131,800,707.792996
660.688922,800,722.178194
