#{"t_start": 1634628940.2322078, "env_id": null}
r,l,t
-401.820672,16,0.019797
-402.074955,47,0.117248
-26.621128,800,1.255869
9.208905,800,3.514946
28.525778,800,5.722801
75.379091,800,8.031259
-402.736919,111,9.557894
-403.908796,138,9.907452
150.539521,800,11.00989
216.197326,800,21.3002
-352.917597,272,23.026414
-351.918316,258,23.807668
235.011774,800,25.259744
370.345618,800,27.666743
284.099262,800,30.095603
308.799778,800,32.45838
-291.586515,529,34.563876
-254.768929,683,45.268259
356.566848,800,47.506123
-333.384606,313,49.325528
-310.967763,286,50.241405
-312.226161,263,51.043884
351.006301,800,52.468736
-211.829343,479,54.467095
343.283605,800,56.27726
311.989557,800,58.686243
373.961946,800,66.536115
361.291989,800,68.891519
369.753279,800,71.287431
386.180563,800,73.711205
306.435965,800,76.085831
394.679562,800,78.507269
393.148656,800,91.060104
393.732303,800,93.438593
391.167408,800,95.803498
391.796365,800,98.140506
395.748233,800,100.497145
445.749317,800,102.821976
425.437213,800,105.15315
450.181232,800,116.828568
440.53897,800,119.200322
490.731082,800,121.539408
460.260749,800,123.90187
509.893769,800,126.24095
499.417764,800,128.622602
541.949791,800,141.470108
-211.310914,314,143.2399
64.148905,701,144.602904
473.657857,800,146.795298
531.501211,800,149.172244
547.652927,800,151.530759
-372.312893,99,153.053921
-88.522785,507,153.84443
97.249071,636,166.888031
622.225263,800,169.18247
-104.0868,414,171.182493
679.673758,800,173.046025
667.960903,800,175.727823
656.207367,800,178.262995
659.689327,800,180.793118
682.618802,800,193.850156
-24.741729,478,195.890218
695.770188,800,197.783056
666.29846,800,200.276249
712.440141,800,202.819219
699.28004,800,205.307284
690.975799,800,207.783741
670.111436,800,222.282879
718.310736,800,224.764783
703.505246,800,227.331405
671.806813,800,229.927439
693.506241,800,232.69633
720.210109,800,235.448712
702.230791,800,249.19099
-73.97063,414,251.175575
696.976089,800,253.18216
688.409051,800,255.776554
676.379477,800,258.377999
719.848422,800,260.917022
719.316719,800,263.46352
700.978802,800,277.173522
720.502877,800,279.811896
686.587786,800,282.370141
703.102092,800,284.975998
718.589056,800,287.571862
716.571393,800,290.113797
122.009172,610,303.57076
702.037845,800,305.960538
705.872984,800,308.569268
713.66472,800,311.075266
706.039717,800,313.71943
692.729352,800,316.445596
712.029708,800,330.625545
691.880249,800,333.311734
689.169159,800,335.846433
715.620563,800,338.388265
679.458823,800,340.947881
692.056045,800,343.446433
691.545094,800,345.961176
719.726994,800,358.820764
701.314976,800,361.291887
693.072574,800,363.75518
676.171823,800,366.224422
667.657983,800,368.685265
705.55186,800,371.316472
664.049863,800,384.909006
707.34976,800,387.625072
662.422948,800,390.36233
686.258899,800,392.98572
704.836623,800,395.588346
693.065511,800,398.09279
700.177886,800,411.052933
676.534376,800,413.642315
655.40142,800,416.282305
697.688616,800,418.875185
677.547389,800,421.485133
652.431591,800,424.23178
676.88816,800,439.454025
702.227112,800,441.93056
689.600968,800,444.553706
37.863008,523,446.887074
689.786012,800,449.156285
702.429484,800,451.771802
670.58662,800,454.370751
680.939637,800,468.823653
684.288278,800,471.369644
645.409676,800,473.895912
697.241637,800,476.441496
701.031764,800,479.000245
714.135026,800,481.57551
668.528796,800,496.05142
701.419181,800,498.527573
704.668946,800,501.012878
670.033682,800,503.54801
688.768944,800,506.043725
712.564728,800,508.445992
-77.713393,397,510.368169
680.514693,800,523.833469
716.790009,800,526.313121
707.898491,800,528.902795
708.249025,800,531.49403
707.464073,800,534.090484
151.281076,672,536.403701
709.971125,800,550.404086
684.746855,800,553.075561
705.220684,800,555.742276
700.640663,800,558.245309
678.92555,800,560.921701
698.749281,800,563.360712
715.010449,800,565.877314
-302.23769,194,576.983119
707.158929,800,578.26258
705.86246,800,580.958008
681.511054,800,583.416642
705.36513,800,585.839834
-401.022953,35,587.240802
696.762312,800,588.275514
700.585375,800,590.765713
690.769024,800,604.074595
674.685456,800,606.555915
679.994254,800,608.863391
656.40583,800,611.255582
699.152942,800,613.679644
676.456229,800,616.24223
687.432425,800,628.280901
710.15608,800,630.846106
691.04768,800,633.509224
690.511161,800,636.048683
686.088818,800,638.650422
646.363726,800,641.129798
719.236782,800,656.837755
709.159929,800,659.133812
726.764702,800,661.592202
668.323784,800,664.111334
713.582698,800,666.419948
704.348142,800,668.795043
-26.753816,473,670.743874
712.340253,800,684.724002
678.351055,800,687.1255
693.750848,800,689.55548
666.551575,800,691.94136
715.917019,800,694.239674
691.194149,800,696.555686
624.376437,800,709.095566
715.01024,800,711.398314
704.664277,800,713.800362
715.917382,800,716.017535
686.210261,800,718.248281
657.354168,800,720.471142
672.519167,800,731.216431
658.551274,800,733.458613
657.678754,800,735.679001
-8.686033,481,737.594337
695.159894,800,739.334639
675.351885,800,741.564375
691.580358,800,743.937282
-336.472888,136,745.442406
687.873435,800,756.187684
710.44656,800,758.716366
694.973682,800,761.13205
669.140013,800,763.663113
712.237975,800,765.994762
700.242188,800,768.387867
677.126518,800,779.166591
