#{"t_start": 1634627413.6781008, "env_id": null}
r,l,t
-402.396699,19,0.025194
-403.680452,39,0.102237
-407.998787,77,0.256109
-400.323196,124,0.513391
9.525972,800,1.676479
-400.588727,149,3.210712
-384.857222,602,4.052332
170.100185,800,5.887649
88.913637,800,8.185627
-408.810497,124,9.719549
-401.430408,135,10.092104
-401.777043,19,10.342178
-403.837116,87,10.481431
-406.590759,62,10.705068
-409.844958,101,10.934308
-402.75662,47,11.163925
-405.455973,73,11.32698
-322.643261,239,11.728385
-400.961101,54,12.204181
-338.350581,238,12.546585
334.886911,800,15.192204
377.885752,800,17.520632
431.745791,800,19.967626
355.079619,800,22.315414
403.935615,800,24.721116
349.156632,800,27.109874
-269.742443,393,29.020854
412.369774,800,36.78836
395.926847,800,39.224694
-321.23013,226,40.894418
-311.245362,280,41.634156
-267.45694,394,42.625108
357.026946,800,44.334739
327.233559,800,46.79671
391.760091,800,49.14474
398.919029,800,61.629954
377.51204,800,64.060983
465.399721,800,66.385414
444.779178,800,68.731682
419.116427,800,71.047021
397.471301,800,73.433903
381.186157,800,85.192543
410.953573,800,87.654821
506.632241,800,90.05157
513.588397,800,92.45314
412.160198,800,94.887384
601.634973,800,97.344837
541.772334,800,109.790371
608.78105,800,112.219522
656.545312,800,114.734982
685.478866,800,117.231163
690.069658,800,119.717564
698.101286,800,122.233012
688.909297,800,124.700466
677.041496,800,139.602551
665.625842,800,142.085562
692.849818,800,144.583204
686.594613,800,147.064385
698.820563,800,149.572767
723.494985,800,152.139023
720.243237,800,166.277889
722.540078,800,168.902887
686.336089,800,171.437151
652.420137,800,173.981604
683.434495,800,176.536135
693.217971,800,179.063074
697.354925,800,191.389306
694.111193,800,193.956291
701.188555,800,196.435519
686.785941,800,198.868196
695.584557,800,201.347593
722.687742,800,203.853362
663.425719,800,216.815375
695.784795,800,219.321095
697.517992,800,221.802378
681.611903,800,224.286992
698.960088,800,226.820877
682.497404,800,229.302654
695.118957,800,231.751923
679.497375,800,244.089389
687.96497,800,246.535588
681.45626,800,248.959289
682.497759,800,251.40013
663.084024,800,253.802525
679.271496,800,256.253974
681.940833,800,268.43703
690.005384,800,270.865447
694.166967,800,273.324267
708.433764,800,275.823491
698.538707,800,278.414802
701.986507,800,280.831782
691.440417,800,294.602999
664.113594,800,297.170313
699.386162,800,299.838635
692.84775,800,302.29826
694.378601,800,304.776498
677.335214,800,307.310274
695.57605,800,319.484834
659.813442,800,321.967586
691.761645,800,324.387489
683.423412,800,326.862691
666.086109,800,329.284256
708.050007,800,331.747302
706.562772,800,334.083641
679.692521,800,349.132189
696.488932,800,351.63225
686.569701,800,354.113399
692.284681,800,356.664429
697.511,800,359.125898
708.868233,800,361.598299
678.135576,800,376.344289
706.100505,800,378.883314
710.595017,800,381.475182
688.038406,800,384.051752
699.049594,800,386.668572
699.694715,800,389.192359
692.143179,800,401.930855
726.325324,800,404.378029
683.919953,800,406.976469
689.610866,800,409.433151
692.870254,800,411.913291
680.761919,800,414.362433
702.929655,800,430.033467
693.180183,800,432.514985
166.794852,665,434.855437
715.076267,800,437.138549
705.357234,800,439.612903
-175.974056,290,441.400316
673.091642,800,442.873315
696.08313,800,453.288089
693.943575,800,455.793697
-211.566789,260,457.528129
671.390514,800,459.013482
694.557585,800,461.442006
686.394147,800,464.065389
665.406635,800,466.618754
673.891977,800,481.717928
700.189152,800,484.300732
673.95336,800,486.760313
693.611378,800,489.314901
700.361672,800,491.916503
678.139236,800,494.385185
700.132258,800,496.878816
680.170597,800,512.433215
641.638658,800,514.870127
667.289785,800,517.358817
669.756371,800,519.862625
721.768272,800,522.394225
681.359126,800,524.886275
674.683298,800,537.91253
668.105606,800,540.394216
669.442265,800,542.783103
667.607822,800,545.182217
675.688764,800,547.609564
666.384547,800,550.037845
709.260134,800,564.230548
683.043497,800,566.781154
668.861044,800,569.13919
660.239179,800,571.596621
691.36717,800,574.025994
703.052139,800,576.530272
668.167092,800,591.039435
669.421045,800,593.468201
696.074788,800,595.952243
685.415512,800,598.493348
619.389621,800,600.972303
652.404054,800,603.462087
-233.096358,261,605.225051
126.477893,632,606.470622
677.481825,800,618.770892
648.228485,800,621.220965
689.610728,800,623.699018
648.038613,800,626.144308
708.899516,800,628.549314
693.049303,800,631.018198
698.187915,800,644.981936
650.133412,800,647.457787
654.924134,800,649.86592
680.42557,800,652.29436
653.784869,800,654.703628
673.482096,800,657.096784
-96.154673,424,670.313195
665.913843,800,672.047254
622.151163,800,674.468622
664.562747,800,676.943704
685.470313,800,679.445519
686.593524,800,681.839262
720.401095,800,684.283264
677.282207,800,696.608799
-52.602348,450,698.619646
677.702329,800,700.432541
675.406388,800,702.78827
675.687495,800,705.164445
-210.624198,268,706.945834
672.487345,800,708.381668
162.027473,666,720.147291
628.877905,800,722.369253
673.292018,800,724.686574
672.320632,800,727.091978
696.507453,800,729.63778
651.97177,800,732.029732
676.294636,800,734.580274
690.375763,800,748.635108
711.23735,800,751.083861
674.258091,800,753.512918
689.259285,800,756.003243
714.54616,800,758.518717
699.698148,800,761.138825
676.144992,800,773.316396
