#{"t_start": 1634178913.4153898, "env_id": null}
r,l,t
-402.258161,21,0.033362
-404.013102,40,0.117143
-404.335792,43,0.246218
-10.546769,800,1.283112
-3.153514,800,3.563136
-0.411073,800,6.064924
6.403337,800,8.299004
0.641493,800,10.500604
-410.792547,382,12.224135
-390.479676,173,13.042835
-398.761403,149,13.490843
-390.460522,256,16.899307
3.099836,800,18.168495
15.102382,800,20.287385
202.213019,800,22.367845
374.871249,800,24.496145
271.886985,800,26.683005
172.115559,800,28.77425
180.493977,800,38.011264
134.487841,800,40.171516
-188.797088,726,42.252901
-301.735944,243,43.688869
-272.096699,447,44.537814
-288.038264,317,45.591863
331.091512,800,47.019566
-336.08912,187,48.527589
-157.865955,550,49.42458
385.111259,800,61.956601
-77.214735,645,64.05371
361.716162,800,66.050512
340.380328,800,68.385718
-222.625565,408,70.21559
-311.627144,258,71.195075
-289.703055,298,71.98258
-136.584586,626,73.204972
-155.035494,588,74.955987
-205.244771,499,78.473493
-272.979572,338,79.686434
357.127607,800,81.144005
348.485406,800,83.394393
-295.040365,254,85.039174
-215.960527,417,85.952815
-295.25199,241,86.925777
-303.666725,242,87.596459
-376.447171,107,88.113236
-311.907442,226,88.536543
-299.387062,251,89.186181
-317.887529,213,89.83663
-306.087036,253,90.470055
-313.295512,215,91.135405
-315.007003,223,93.496144
-208.059581,479,94.433476
-310.35396,235,95.533043
-260.717079,325,96.286389
394.609636,800,97.807254
328.597111,800,100.126947
-88.895789,675,102.316859
-42.097907,763,104.347779
-182.517181,506,106.21021
374.029042,800,115.498917
350.828319,800,117.787755
351.795136,800,120.046804
368.835014,800,122.343324
379.045319,800,124.600492
-120.024624,585,126.667243
-204.781165,447,128.195506
-245.870983,362,131.779096
408.288448,800,133.316717
392.213649,800,135.591745
421.297059,800,137.853732
407.410485,800,140.084424
389.295907,800,142.327314
398.669942,800,144.57136
410.276459,800,154.41984
353.866529,800,156.682923
246.422662,800,158.944501
-25.96949,800,161.304791
-7.873499,800,163.73541
-10.91154,800,166.174832
430.156453,800,180.137646
469.335363,800,182.457793
491.31092,800,184.767002
599.244173,800,187.04117
682.114772,800,189.281799
588.298993,800,191.547105
696.518191,800,202.544544
636.161718,800,204.915915
695.760051,800,207.268531
719.515851,800,209.600128
713.761034,800,212.004446
714.618391,800,214.381637
696.48078,800,226.167118
700.12265,800,228.534616
695.204023,800,230.893955
670.779066,800,233.260089
709.613124,800,235.680138
702.473379,800,238.070292
698.457803,800,240.531867
690.611876,800,253.467186
715.659643,800,255.912986
689.668082,800,258.324704
640.308187,800,260.689803
718.685202,800,263.106578
701.249972,800,265.447177
687.187864,800,278.334491
706.585575,800,280.648937
702.689582,800,282.953999
656.500321,800,285.261044
723.229943,800,287.488628
706.841833,800,289.78097
686.978126,800,300.275156
674.965911,800,302.555678
708.997447,800,304.88876
667.381435,800,307.179996
735.186732,800,309.510688
721.127362,800,311.873435
703.314163,800,324.377814
672.673098,800,326.645599
714.54986,800,328.928456
659.196059,800,331.278448
666.177784,800,333.552901
693.420639,800,335.908188
695.417876,800,338.335623
664.86888,800,351.071175
710.35745,800,353.422023
702.324463,800,355.688281
686.251193,800,357.997577
679.360639,800,360.275296
-196.66177,317,361.966369
665.037947,800,363.416726
688.899869,800,374.821549
671.568304,800,377.177371
684.127318,800,379.599619
687.683717,800,382.014325
686.814748,800,384.325681
660.429604,800,386.645589
688.621616,800,398.005886
675.743144,800,400.270899
702.707806,800,402.554984
648.909171,800,404.923104
681.542634,800,407.191979
625.617326,800,409.51128
689.502509,800,420.445404
683.197933,800,422.618736
639.547093,800,424.789036
653.935208,800,426.987316
657.863173,800,429.180176
677.558308,800,431.362554
665.123703,800,442.073594
86.539349,628,444.175256
665.929453,800,446.174062
663.994329,800,448.513938
683.42147,800,450.809414
688.266187,800,453.037227
664.616066,800,455.264483
686.090111,800,466.534858
-400.854166,42,467.908832
680.627306,800,468.938231
721.090513,800,471.331451
681.027521,800,473.591362
676.086174,800,475.828718
659.313913,800,478.049492
665.127323,800,489.060091
658.198139,800,491.313325
689.797396,800,493.563596
664.845357,800,495.824222
699.454736,800,498.014865
680.331872,800,500.264674
670.643819,800,512.240152
666.070527,800,514.475466
700.301194,800,516.696516
664.535133,800,518.937343
681.354535,800,521.131082
701.306977,800,523.40581
654.318936,800,525.654759
676.290305,800,537.144677
649.64892,800,539.309884
718.346095,800,541.542217
695.590163,800,543.820692
691.740561,800,546.062707
690.687582,800,548.338854
688.256806,800,558.562297
-247.408163,238,560.140063
-321.436567,154,560.672603
679.977008,800,561.854496
635.077536,800,564.103363
98.696109,597,566.073727
657.785364,800,567.964267
656.372087,800,570.178547
683.103752,800,583.363261
693.404794,800,585.693609
679.474773,800,588.003944
675.8073,800,590.335476
679.027724,800,592.618028
672.807585,800,594.954017
658.669361,800,605.85603
130.224244,656,607.920366
663.315384,800,609.8838
683.27274,800,612.139024
673.941721,800,614.323239
681.015801,800,616.559538
696.830477,800,628.341766
692.256134,800,630.613953
659.006607,800,632.81674
700.421516,800,635.244126
662.866814,800,637.555419
690.052889,800,639.879568
657.219036,800,642.194326
658.454618,800,653.636779
643.270799,800,655.953106
626.156423,800,658.289276
646.034583,800,660.605242
652.290634,800,662.985888
679.688837,800,665.325069
658.343125,800,677.207136
