#{"t_start": 1634178184.4025571, "env_id": null}
r,l,t
-402.396699,19,0.022232
-403.680452,39,0.098784
-407.998787,77,0.260004
-400.323196,124,0.504648
9.525972,800,1.608196
-400.588727,149,3.038593
-384.857222,602,3.833753
170.100185,800,5.582351
88.913637,800,7.749094
-408.810497,124,9.22137
-401.430408,135,9.575458
-401.777043,19,9.819006
-403.837116,87,9.954314
-406.590759,62,10.174924
-409.844958,101,10.400361
-402.75662,47,10.624864
-405.455973,73,10.78319
-322.643261,239,11.155518
-400.961101,54,11.614652
-338.350581,238,11.955945
334.886911,800,14.477215
377.885752,800,16.727711
431.745791,800,19.065392
355.079619,800,21.292088
403.935615,800,23.645506
349.156632,800,25.976237
-269.742443,393,27.835368
412.369774,800,35.641916
395.926847,800,38.034439
-321.23013,226,39.659205
-311.245362,280,40.382595
-267.45694,394,41.339564
357.026946,800,43.009907
327.233559,800,45.437071
391.760091,800,47.747746
398.919029,800,59.995146
377.51204,800,62.324418
465.399721,800,64.610523
444.779178,800,66.934595
419.116427,800,69.270342
397.471301,800,71.563327
381.186157,800,82.571691
410.953573,800,84.877908
506.632241,800,87.12779
513.588397,800,89.375432
412.160198,800,91.606018
601.634973,800,93.867563
541.772334,800,106.124114
608.78105,800,108.471944
656.545312,800,110.885888
685.478866,800,113.212611
690.069658,800,115.57473
698.101286,800,117.946935
688.909297,800,120.27798
677.041496,800,133.669901
665.625842,800,135.978809
692.849818,800,138.339195
686.594613,800,140.699968
698.820563,800,143.079509
723.494985,800,145.511415
720.243237,800,158.758479
722.540078,800,161.147819
686.336089,800,163.462636
652.420137,800,165.80321
683.434495,800,168.163102
693.217971,800,170.510552
697.354925,800,181.702635
694.111193,800,184.083239
701.188555,800,186.42639
686.785941,800,188.768409
695.584557,800,191.222897
722.687742,800,193.622397
663.425719,800,206.668881
695.784795,800,209.042147
697.517992,800,211.392534
681.611903,800,213.726023
698.960088,800,216.105765
682.497404,800,218.423143
695.118957,800,220.723212
679.497375,800,232.338589
687.96497,800,234.639631
681.45626,800,236.959903
682.497759,800,239.284747
663.084024,800,241.554492
679.271496,800,243.883965
681.940833,800,255.567955
690.005384,800,257.874083
694.166967,800,260.195378
708.433764,800,262.552455
698.538707,800,265.026019
701.986507,800,267.295382
691.440417,800,280.145724
664.113594,800,282.47881
699.386162,800,284.9171
692.84775,800,287.21909
694.378601,800,289.542134
677.335214,800,291.861136
695.57605,800,302.636086
659.813442,800,304.931696
691.761645,800,307.152983
683.423412,800,309.365781
666.086109,800,311.601636
708.050007,800,313.855373
706.562772,800,316.028893
679.692521,800,329.862921
696.488932,800,332.158266
686.569701,800,334.398014
692.284681,800,336.722291
697.511,800,339.022174
708.868233,800,341.262293
678.135576,800,354.794105
706.100505,800,357.176584
710.595017,800,359.623064
688.038406,800,362.041321
699.049594,800,364.493776
699.694715,800,366.795583
692.143179,800,379.451369
726.325324,800,381.782051
683.919953,800,384.247443
689.610866,800,386.558832
692.870254,800,388.84444
680.761919,800,391.174714
702.929655,800,406.273261
693.180183,800,408.661935
166.794852,665,410.866271
715.076267,800,412.94354
705.357234,800,415.238452
-175.974056,290,416.881737
673.091642,800,418.262403
696.08313,800,428.040862
693.943575,800,430.336504
-211.566789,260,431.937217
671.390514,800,433.279634
694.557585,800,435.559141
686.394147,800,437.896399
665.406635,800,440.177195
673.891977,800,453.780524
700.189152,800,456.133764
673.95336,800,458.376366
693.611378,800,460.717405
700.361672,800,463.154501
678.139236,800,465.438068
700.132258,800,467.848131
680.170597,800,483.012615
641.638658,800,485.327044
667.289785,800,487.665716
669.756371,800,489.993692
721.768272,800,492.469845
681.359126,800,494.865208
674.683298,800,507.289048
668.105606,800,509.666944
669.442265,800,511.943702
667.607822,800,514.227272
675.688764,800,516.472559
666.384547,800,518.711489
709.260134,800,531.859119
683.043497,800,534.153737
668.861044,800,536.35527
660.239179,800,538.53788
691.36717,800,540.752129
703.052139,800,543.026526
668.167092,800,556.391897
669.421045,800,558.626275
696.074788,800,560.919055
685.415512,800,563.243979
619.389621,800,565.463034
652.404054,800,567.703131
-233.096358,261,569.305733
126.477893,632,570.413366
677.481825,800,581.691176
648.228485,800,583.995757
689.610728,800,586.34967
648.038613,800,588.664539
708.899516,800,590.948262
693.049303,800,593.285791
698.187915,800,607.103108
650.133412,800,609.423905
654.924134,800,611.734813
680.42557,800,614.052457
653.784869,800,616.347579
673.482096,800,618.757126
-96.154673,424,630.952433
665.913843,800,632.539002
622.151163,800,634.778441
664.562747,800,637.048402
685.470313,800,639.396436
686.593524,800,641.603338
720.401095,800,643.874002
677.282207,800,655.055828
-52.602348,450,656.977742
677.702329,800,658.748377
675.406388,800,661.013232
675.687495,800,663.303808
-210.624198,268,664.999808
672.487345,800,666.350511
162.027473,666,677.490422
628.877905,800,679.617826
673.292018,800,681.841743
672.320632,800,684.081692
696.507453,800,686.413905
651.97177,800,688.596309
676.294636,800,690.899144
690.375763,800,704.021087
711.23735,800,706.362634
674.258091,800,708.672524
689.259285,800,711.017065
714.54616,800,713.435622
699.698148,800,716.010105
676.144992,800,727.658188
