#{"t_start": 1634182406.9539034, "env_id": null}
r,l,t
-401.772712,15,0.018616
-402.62613,29,0.085072
-406.563976,65,0.231266
-406.306379,41,0.379417
-441.263117,456,1.001323
-416.863481,374,2.185523
-9.233047,800,3.709566
-32.201586,800,6.062295
26.597115,800,8.29191
40.863919,800,10.453013
79.608899,800,12.741394
189.852303,800,23.052632
252.875247,800,25.237361
-278.648904,308,26.843246
268.147811,800,28.147222
-361.356709,149,29.612365
-343.159787,181,30.033507
-328.477025,260,30.611785
-141.326864,679,31.802269
-29.982833,761,33.730959
357.269855,800,43.259769
-317.234636,264,44.903329
309.980537,800,46.256112
195.116068,800,48.754596
376.913392,800,51.087405
405.762502,800,53.39107
-363.725712,114,54.864356
-338.742943,156,55.20505
480.02315,800,60.76181
434.98903,800,63.078647
-304.882793,237,64.672815
447.75036,800,65.921402
-313.975584,211,67.501002
-320.953356,231,68.110027
-321.092425,222,68.738591
-284.998788,262,69.400729
-234.543297,323,70.195954
-276.846324,262,71.026863
-262.985054,290,71.798835
-293.267303,253,72.557216
-314.462465,246,73.251564
-277.09842,250,73.94076
-219.264769,326,74.717653
272.54126,800,85.484101
438.372572,800,87.845097
377.771018,800,90.047584
666.329341,800,92.563971
608.376843,800,94.945473
678.939182,800,97.404952
658.283545,800,108.970251
678.54023,800,111.354676
687.570818,800,113.778276
709.222087,800,116.20242
706.282651,800,118.613928
681.656836,800,120.950694
633.241353,800,133.58321
689.766049,800,136.041852
721.8464,800,138.451524
674.936237,800,140.80297
726.566782,800,143.254602
661.108936,800,145.632616
663.767033,800,147.996881
695.457435,800,160.321786
679.791738,800,162.681863
700.940372,800,165.033175
719.20156,800,167.419806
677.259131,800,169.757106
687.321694,800,172.127828
626.426225,800,183.378449
679.185101,800,185.784221
679.515715,800,188.094261
714.804743,800,190.452254
684.982839,800,192.802818
700.200129,800,195.093421
685.009706,800,206.743028
692.267107,800,209.070173
713.005956,800,211.390664
714.393628,800,213.710121
730.272653,800,216.024865
679.894928,800,218.358794
689.223144,800,229.212599
709.287886,800,231.496489
725.318281,800,233.675195
678.268432,800,235.903127
694.640818,800,238.271018
697.469826,800,240.590164
148.963438,660,242.69491
708.750029,800,256.869582
720.007614,800,259.327098
676.622575,800,261.61985
678.140959,800,263.956949
707.599066,800,266.263211
692.28725,800,268.638934
707.190586,800,283.362438
691.513074,800,285.732555
665.084637,800,288.057665
688.643062,800,290.383248
687.002314,800,292.69061
671.324029,800,294.952651
688.288477,800,305.823695
667.961643,800,308.154943
688.476294,800,310.427813
716.718359,800,312.730641
701.926811,800,315.041792
723.446216,800,317.39327
712.490094,800,331.856432
663.700641,800,334.169427
676.438015,800,336.473886
-236.946993,238,338.068696
670.927517,800,339.408672
714.954331,800,341.744922
659.29517,800,344.005962
698.570472,800,355.106866
693.510042,800,357.488646
702.136447,800,359.807462
681.734778,800,362.119538
708.023957,800,364.490253
687.302164,800,366.804897
706.262502,800,369.025076
647.190972,800,380.021767
670.898576,800,382.282142
688.013701,800,384.55492
674.647417,800,386.821829
703.975914,800,389.107567
684.641469,800,391.391603
675.393673,800,405.621199
702.782671,800,407.949333
708.939471,800,410.187385
660.874544,800,412.4301
676.858049,800,414.687422
680.814668,800,416.960618
659.509122,800,429.28225
651.161395,800,431.589036
705.539327,800,433.804677
655.258284,800,436.0832
701.29782,800,438.437422
671.140543,800,440.752503
698.136026,800,453.812485
667.086271,800,456.107992
683.145264,800,458.326788
649.370965,800,460.577188
702.818602,800,462.806036
56.426878,540,464.815334
686.365262,800,466.784317
678.716136,800,478.82321
684.753729,800,481.242976
690.230032,800,483.541208
644.772238,800,485.762916
698.380543,800,488.006972
698.060903,800,490.290357
709.406554,800,501.487525
681.203974,800,503.741644
691.059776,800,506.095116
669.500651,800,508.514068
684.159963,800,510.818207
705.242486,800,513.120609
665.103028,800,523.94767
247.575447,771,526.129188
646.955533,800,528.342163
600.654161,800,530.544989
707.597467,800,532.83635
692.881007,800,535.083562
669.360078,800,537.368254
665.920849,800,549.739148
82.38058,588,551.77912
678.146647,800,553.721376
640.707987,800,556.00522
708.619917,800,558.4073
692.467694,800,560.652186
682.246579,800,573.05797
689.52046,800,575.401841
677.290897,800,577.63833
700.611573,800,579.896534
658.357841,800,582.171328
662.317252,800,584.411149
667.764128,800,586.649562
691.470971,800,599.309191
686.629016,800,601.567322
701.074206,800,603.86009
721.269125,800,606.15009
675.598561,800,608.44995
681.31551,800,610.802934
671.499472,800,625.191895
700.758296,800,627.538731
671.127849,800,629.806684
657.570347,800,632.109336
636.147453,800,634.496099
665.301587,800,636.787812
667.872488,800,650.919152
658.629521,800,653.331244
682.843684,800,655.624876
687.288344,800,657.974293
653.864356,800,660.191783
694.874087,800,662.612535
660.763542,800,676.052083
670.340751,800,678.443903
724.721817,800,680.743383
680.564306,800,683.121192
704.874717,800,685.538877
680.992284,800,687.843004
716.017755,800,690.127693
717.986806,800,705.828272
693.89114,800,708.576317
682.944572,800,711.0345
707.300216,800,713.488509
705.833405,800,715.751141
691.207269,800,717.971629
681.839059,800,732.366764
