#{"t_start": 1634626553.333369, "env_id": null}
r,l,t
-419.233486,169,0.19638
-535.174877,785,1.489389
-432.467887,232,3.106809
-90.157172,800,4.608733
-112.727409,800,7.01959
-108.754649,800,9.340471
-122.612072,800,11.739715
-0.149966,800,22.194718
-0.146501,800,25.216027
-0.218298,800,27.989529
-0.055235,800,30.40985
0.000536,800,33.050529
-0.048647,800,35.43803
-0.222911,800,38.247802
0.033635,800,50.658404
-1.194563,800,53.159486
-0.038116,800,55.652492
-0.467855,800,58.013607
-7.745505,800,60.635522
-9.832185,800,63.052802
-5.118509,800,78.485721
-3.48531,800,81.434425
-6.881716,800,84.809265
-3.157163,800,88.118141
-4.040916,800,91.168241
-1.521293,800,93.727557
-0.436594,800,109.5504
-0.002732,800,112.041546
-3.093576,800,115.344483
-0.01251,800,117.793037
-1.554608,800,121.051246
-6.389201,800,123.641358
-2.295001,800,140.433589
0.169736,800,143.428413
-0.660479,800,145.934979
-0.077217,800,148.669434
-3.424201,800,151.217561
-2.21469,800,154.298419
-0.996217,800,157.039113
0.313991,800,173.628227
0.354989,800,176.501734
0.207395,800,179.377982
-0.12746,800,182.104235
-1.103297,800,184.932158
-0.130761,800,187.335663
0.044121,800,202.260227
-0.237775,800,205.456935
0.11335,800,208.09648
-0.031298,800,210.881011
-0.097977,800,213.222807
-0.688934,800,215.91241
-0.205231,800,227.0894
-0.317667,800,229.513797
0.061646,800,231.968096
0.117993,800,234.685448
0.002655,800,237.07766
0.102735,800,239.66091
-0.665328,800,251.681361
-0.261244,800,254.337048
-0.206668,800,257.372927
-1.154878,800,260.387672
-0.847006,800,263.383276
-0.010732,800,265.880102
-0.452379,800,268.312219
0.423406,800,284.608159
0.306102,800,287.297844
-0.028405,800,290.076749
0.288096,800,293.221927
0.162929,800,296.656824
-0.176556,800,299.636496
0.301752,800,315.984787
0.386166,800,318.904179
0.353487,800,321.968506
0.45548,800,324.916354
0.519055,800,328.082044
-0.647483,800,331.1369
0.228735,800,346.6749
0.877228,800,349.435484
0.927512,800,352.345039
1.126054,800,355.054921
0.495038,800,357.852016
0.840081,800,360.881727
0.320877,800,379.700425
0.157845,800,382.435337
-0.020702,800,385.032442
0.918352,800,387.964235
0.234845,800,390.707088
0.771152,800,393.556787
0.745006,800,396.541781
1.262702,800,411.238921
1.790164,800,414.02561
1.098945,800,416.86117
1.405115,800,419.731333
1.661537,800,422.479001
0.600816,800,425.152458
-0.163132,800,441.192972
1.607812,800,443.778913
1.549763,800,446.478985
1.294715,800,449.238615
1.409502,800,452.050282
-0.148005,800,454.824438
1.937002,800,471.143418
1.464922,800,473.823427
-0.048007,800,476.209814
1.582439,800,479.084364
1.983987,800,481.693938
2.127633,800,484.328498
1.368592,800,497.788343
2.56845,800,500.485937
2.322404,800,503.10199
2.455489,800,505.722363
1.840199,800,508.304435
2.241593,800,510.929549
-0.128039,800,513.322916
2.285743,800,529.929718
2.215528,800,532.79121
0.442477,800,535.343492
2.376246,800,538.038918
2.318592,800,540.688526
2.264123,800,543.506641
2.537507,800,558.246331
2.492978,800,560.855847
3.073275,800,563.520969
3.066716,800,566.047575
3.389875,800,568.603286
4.191296,800,571.046717
2.954123,800,585.496187
3.166575,800,588.114935
3.662881,800,590.70392
4.445025,800,593.478331
2.795896,800,596.216035
5.015566,800,598.969102
3.888645,800,614.970655
4.692139,800,617.512143
5.53196,800,620.167903
5.603534,800,622.863248
4.904826,800,625.560306
4.837409,800,628.265921
4.778799,800,630.97678
4.780215,800,644.558041
6.170913,800,647.122935
5.978259,800,649.591522
5.734633,800,652.174422
5.539744,800,654.778662
6.29758,800,657.450451
7.420763,800,671.188348
6.586916,800,673.796466
8.321828,800,676.500222
7.289669,800,679.031586
5.208185,800,681.605792
7.434768,800,684.115637
7.696816,800,697.637009
5.045984,800,700.48382
5.743582,800,703.189783
-2.192429,800,705.829705
8.068745,800,708.399435
5.793246,800,711.07816
8.834632,800,723.444555
7.087494,800,726.085303
8.068581,800,728.738429
7.940419,800,731.399456
8.624352,800,734.207488
9.055803,800,736.804011
8.677095,800,739.429918
7.241008,800,751.954474
8.45963,800,754.528872
8.573627,800,757.115296
10.160747,800,759.644974
11.218048,800,762.230451
8.512451,800,764.866329
11.760143,800,778.814544
11.832231,800,781.391146
12.40336,800,783.983535
12.74446,800,786.630136
9.49597,800,789.254153
11.486333,800,791.84376
13.375217,800,805.409307
10.884154,800,808.060899
12.763076,800,810.630344
11.906995,800,813.243093
12.973101,800,815.858339
11.716178,800,818.446927
14.352879,800,832.027796
11.41193,800,834.590505
12.864504,800,837.127231
12.84967,800,839.719015
15.727057,800,842.243382
16.244528,800,844.751607
16.003058,800,847.234868
15.431497,800,858.782629
