#{"t_start": 1634625119.5779393, "env_id": null}
r,l,t
-401.922741,16,0.022389
-403.661162,50,0.098814
-406.552337,169,0.35584
-449.286039,401,1.2209
-53.159543,800,3.104822
-8.957839,800,5.429209
-406.108318,382,7.246509
-400.477011,89,8.002625
-399.53546,153,8.306631
-400.638112,60,8.623963
-402.270819,176,8.895256
-403.068337,98,9.298637
-400.326635,55,9.518725
-403.822219,112,9.748621
-19.734051,800,10.791266
-395.067696,205,12.335985
44.284261,800,21.05975
75.128104,800,23.13695
61.211467,800,25.22475
115.663174,800,27.295849
109.530121,800,29.416509
177.470501,800,31.595167
163.817243,800,33.820898
215.495882,800,43.99261
207.483981,800,46.208637
291.094431,800,48.482043
409.630333,800,50.674557
389.306645,800,52.856498
371.390749,800,54.947591
-284.224578,295,62.444556
384.740036,800,63.806868
-308.561856,261,65.44199
-285.614197,311,66.207228
386.594339,800,67.639959
-269.831767,394,69.433833
-181.548463,549,70.678257
-322.899257,205,71.806673
-216.228069,475,72.65288
-332.587934,194,73.651243
-315.013313,219,74.198674
379.418493,800,76.869481
-325.950819,209,78.421825
-222.50837,417,79.222551
-316.79231,227,80.148685
-300.24134,261,80.786601
-141.139194,578,81.782976
376.568956,800,83.539996
369.885938,800,85.753849
362.80948,800,87.947997
384.788043,800,90.156335
374.780773,800,100.931791
341.445005,800,103.176194
366.270371,800,105.395748
307.177818,800,107.616275
367.066628,800,109.827539
384.005363,800,112.042267
414.376702,800,122.723776
396.32009,800,124.953608
386.773396,800,127.211377
394.890711,800,129.532415
393.123902,800,131.828604
399.474278,800,134.097098
409.877854,800,144.8315
388.414263,800,147.175313
418.498208,800,149.445038
422.100568,800,151.780096
408.1946,800,154.063718
396.628217,800,156.357591
399.272043,800,168.063422
400.250564,800,170.219373
399.088537,800,172.332094
399.34927,800,174.438233
402.156116,800,176.571103
410.090959,800,178.710222
397.858544,800,180.857579
411.509998,800,190.555952
412.166358,800,192.702665
414.882185,800,194.827892
412.928262,800,196.969416
432.116566,800,199.128821
408.185942,800,201.365939
407.383624,800,212.210881
430.337419,800,214.477424
421.536413,800,216.778589
457.161077,800,219.118223
475.800991,800,221.352644
588.867338,800,223.687959
571.320091,800,234.552147
562.252362,800,236.818394
676.038815,800,239.211047
653.85574,800,241.448322
695.162591,800,243.928065
683.914018,800,246.364836
676.106184,800,259.781673
671.857073,800,262.206336
654.795633,800,264.686424
671.20576,800,267.033826
731.254987,800,269.366739
642.348795,800,271.596982
711.452348,800,274.00291
-296.737694,165,286.168611
695.4397,800,287.298095
675.883191,800,289.584974
663.56601,800,291.814504
693.11225,800,294.106415
704.966648,800,296.356345
679.082375,800,298.637159
702.577305,800,308.070653
730.721734,800,310.306873
696.210731,800,312.527731
704.959592,800,314.689816
718.831665,800,316.901634
725.530761,800,319.126837
691.497335,800,330.02386
732.717528,800,332.211556
733.560666,800,334.574607
696.643519,800,336.841181
652.093841,800,339.173538
705.278118,800,341.460362
682.452238,800,350.549987
52.267605,564,352.591781
672.123463,800,354.481138
714.558097,800,356.655975
671.632402,800,358.877514
700.920951,800,361.12862
722.644875,800,363.343492
249.824074,764,373.143828
666.137778,800,375.288116
698.9656,800,377.54978
-356.674086,119,379.068845
-74.926707,461,379.721816
680.14452,800,381.341913
696.961031,800,383.592004
693.344274,800,395.358611
689.402322,800,397.55247
655.067824,800,399.832267
660.609277,800,402.050767
679.654508,800,404.298143
-7.170136,501,406.150084
665.514097,800,407.739687
686.497026,800,420.163485
696.502034,800,422.31009
703.769887,800,424.461787
714.363166,800,426.539389
678.383459,800,428.647498
679.638566,800,430.80948
686.561422,800,442.840729
705.81386,800,444.982421
706.658958,800,447.151896
662.526854,800,449.367456
716.646427,800,451.511394
713.933758,800,453.750396
697.999065,800,464.064804
713.281448,800,466.224115
716.034168,800,468.522494
691.166974,800,470.71104
705.356633,800,473.025102
682.709281,800,475.275446
643.05598,800,477.531406
684.315125,800,488.082444
708.793669,800,490.333587
693.300796,800,492.667343
690.287463,800,494.954784
670.462162,800,497.103004
644.202755,800,499.217246
681.632169,800,509.225996
676.581167,800,511.372719
-121.75152,357,513.130315
684.670309,800,514.759939
674.362821,800,517.061787
668.384486,800,519.330898
674.230017,800,521.659788
691.410482,800,533.672139
645.831628,800,535.892241
699.187769,800,538.10599
696.168777,800,540.480634
684.083246,800,542.753413
709.19276,800,545.134464
673.040802,800,555.430064
683.844236,800,557.607218
674.417362,800,559.868179
684.726772,800,562.200885
688.041487,800,564.409234
664.923712,800,566.758209
670.600483,800,578.971267
724.863034,800,581.292
-70.131976,409,583.130813
685.472136,800,584.704883
688.57462,800,586.909611
689.244151,800,589.125918
681.463945,800,591.222264
680.533601,800,600.534984
648.263839,800,602.743847
673.028617,800,605.004202
683.390009,800,607.235346
673.519586,800,609.497988
722.902497,800,611.738181
719.114459,800,623.945816
696.475319,800,626.278826
692.978917,800,628.612214
636.626291,800,630.895898
706.73115,800,633.20281
687.651815,800,635.57378
708.966707,800,647.259762
661.444255,800,649.468878
662.43119,800,651.599245
667.884489,800,653.75314
660.700117,800,655.991235
697.512584,800,658.41782
629.077152,800,660.731028
659.449702,800,672.793723
