#{"t_start": 1635358803.9782412, "env_id": null}
r,l,t
-403.183653,31,0.030162
-59.722358,800,1.107998
-74.892195,800,4.620389
-428.327162,440,7.436237
-412.66019,296,9.004318
-12.35225,800,10.689467
-390.217204,434,13.474642
37.581976,800,15.767442
74.641757,800,28.081426
79.134746,800,31.384108
128.712802,800,34.529301
86.429736,800,37.657648
-369.760422,388,40.436658
-349.805493,542,42.231001
129.318515,800,44.757092
267.179868,800,56.459527
300.864136,800,59.879648
315.689634,800,63.146265
328.749428,800,66.286561
361.459802,800,69.489906
374.93137,800,72.674045
368.296646,800,75.965785
358.354563,800,87.857339
406.49745,800,91.080547
401.365745,800,94.237257
381.960511,800,97.437874
408.852152,800,100.702722
-96.154158,687,103.901223
402.686515,800,115.325429
371.665403,800,118.75534
428.515475,800,122.176388
404.994057,800,125.483161
467.413074,800,128.657958
413.102093,800,131.775859
475.731181,800,142.80224
503.944176,800,146.007719
495.406686,800,149.192418
498.496867,800,152.51645
522.883857,800,155.888674
542.093295,800,159.369544
574.214897,800,175.051752
535.147526,800,178.401826
550.071046,800,181.666874
579.847432,800,184.954058
602.320701,800,188.336416
572.224016,800,191.807307
612.106498,800,195.310547
617.976573,800,208.560871
599.536014,800,211.953869
574.017997,800,215.247117
634.379698,800,218.654372
628.569036,800,222.056298
632.076245,800,225.566383
610.319688,800,239.691052
601.435425,800,243.124162
600.633746,800,246.529256
602.882878,800,249.949501
599.442829,800,253.451446
609.59021,800,256.981325
604.614259,800,270.186898
628.54969,800,273.687953
625.884664,800,277.096794
590.261643,800,280.500541
584.450123,800,283.912366
631.581516,800,287.502374
613.137517,800,300.852725
600.418256,800,304.335
626.678285,800,307.808975
632.257953,800,311.364486
635.763533,800,315.001956
614.725528,800,318.760162
651.549153,800,322.499283
583.058722,800,335.609738
582.692775,800,339.256254
605.042071,800,342.748289
600.15624,800,346.321366
606.5551,800,349.965935
626.090666,800,353.649204
620.863815,800,369.506259
572.121308,800,373.087774
590.594303,800,376.64636
605.870384,800,380.282214
591.339572,800,383.990674
605.331184,800,387.776736
601.883581,800,400.958715
636.668624,800,404.871049
588.505322,800,408.510587
620.576644,800,412.147658
620.631828,800,415.987339
603.786221,800,419.79898
600.607058,800,433.087215
591.146994,800,436.996354
607.948072,800,440.686156
582.90089,800,444.354268
547.419856,800,448.031652
588.447639,800,451.846358
554.338112,800,455.668384
621.876667,800,470.437447
630.267846,800,474.311865
648.76565,800,478.012714
637.83399,800,481.673803
596.530548,800,485.441509
579.320582,800,489.250317
-25.340243,648,501.931475
631.813634,800,505.254411
590.630955,800,508.902735
598.394532,800,512.585518
533.260056,800,516.218819
613.583474,800,519.962173
632.812177,800,532.283965
657.934891,800,536.11437
518.425688,800,539.73804
562.496388,800,543.395324
641.870609,800,547.166477
641.774595,800,550.980133
633.451101,800,554.769568
582.745213,800,568.767313
638.320419,800,572.51702
638.965721,800,576.208807
596.568386,800,580.029682
598.307703,800,583.902008
620.396491,800,587.901561
618.803804,800,604.670251
578.647428,800,608.415593
625.404702,800,612.154929
588.38797,800,615.93838
595.789409,800,619.772259
624.485055,800,623.694499
609.652062,800,638.010992
640.664305,800,641.753785
635.042053,800,645.50254
599.405024,800,649.46743
618.792105,800,653.394944
626.540155,800,657.344932
634.068849,800,672.203463
621.883971,800,676.033535
583.56079,800,679.880459
623.686784,800,683.617779
617.373387,800,687.422025
669.916395,800,691.300136
600.669786,800,695.109454
628.328686,800,707.890562
619.675086,800,711.93864
634.933799,800,715.903922
605.192096,800,719.599558
617.260593,800,723.336836
594.259131,800,727.086596
604.372588,800,739.767415
617.618599,800,743.546494
606.816983,800,747.373982
613.334406,800,751.166472
621.098229,800,754.999031
642.545553,800,758.822536
578.235047,800,773.385645
622.092462,800,777.225105
580.779885,800,780.896526
586.815906,800,784.652931
624.646206,800,788.550392
598.875918,800,792.383956
622.857983,800,805.502268
628.648689,800,809.297634
614.963411,800,812.97903
614.126718,800,816.726874
626.553081,800,820.477018
607.747929,800,824.222107
592.697029,800,828.074301
606.322097,800,843.250374
603.911202,800,847.019423
612.509325,800,850.757857
604.610329,800,854.524269
637.26797,800,858.385016
595.965744,800,862.212843
639.046374,800,875.62028
630.956717,800,879.406893
633.302868,800,883.053947
588.683899,800,886.756229
606.275989,800,890.5139
564.012147,800,894.39615
605.457217,800,907.326446
619.788808,800,911.350022
619.629425,800,915.120738
612.073877,800,918.800539
615.103837,800,922.664931
569.700873,800,926.378106
595.361452,800,940.172197
583.274033,800,944.103463
589.120903,800,947.864393
620.423947,800,951.641917
623.060798,800,955.573806
607.960946,800,959.418284
583.458045,800,963.27763
614.114826,800,978.603391
