#{"t_start": 1635348108.759841, "env_id": null}
r,l,t
-403.407592,33,0.046017
-10.252479,800,1.188774
-23.726437,800,4.082898
-3.234805,800,7.15637
1.992601,800,10.046837
-423.265788,144,12.318376
-403.718621,30,12.723425
-403.567433,37,12.833318
-405.89956,47,12.978586
-407.057483,48,13.147955
-404.742198,49,13.328119
-410.839761,80,13.54417
22.720682,800,14.729293
90.770585,800,25.706306
42.149976,800,28.917336
47.354188,800,32.021926
86.880756,800,35.091061
179.74137,800,38.404284
147.505341,800,41.47526
82.924112,800,53.314908
76.530898,800,56.420758
105.952395,800,59.913027
104.58179,800,63.455388
165.518705,800,66.853223
-288.760435,450,69.583863
183.724335,800,71.709862
275.086168,800,82.784505
283.424666,800,86.000142
364.081996,800,88.965536
412.489353,800,92.074164
402.562593,800,95.0585
301.813679,800,98.107589
345.332707,800,109.744189
384.597617,800,113.000359
383.567173,800,115.992599
391.467276,800,119.02842
422.779888,800,122.158104
405.113126,800,125.329748
-154.202924,595,128.233968
434.931924,800,139.18664
382.820683,800,142.341512
365.955625,800,145.286807
405.363051,800,148.33687
354.150526,800,151.394337
409.939571,800,154.505085
383.301283,800,165.797881
409.821117,800,168.974671
413.912826,800,172.006953
382.717408,800,175.0094
361.981541,800,178.027433
432.448662,800,181.117033
448.257461,800,192.723869
434.880968,800,195.873099
441.635664,800,198.89461
463.055749,800,201.933984
386.248243,800,205.030758
422.552197,800,208.190668
430.192499,800,211.388721
434.575522,800,222.788424
455.160539,800,225.893169
467.146368,800,228.93696
532.838514,800,232.0361
523.699022,800,235.117224
556.664907,800,238.301825
606.236356,800,250.008543
476.785619,800,253.167286
577.058828,800,256.337516
596.052337,800,259.564883
592.464206,800,262.830036
598.99062,800,266.169339
634.581403,800,280.408539
615.002927,800,283.752759
581.480779,800,287.022876
600.91557,800,290.304127
607.033456,800,293.669994
614.693596,800,297.066387
615.750203,800,309.810701
611.037324,800,313.09204
573.86238,800,316.298004
610.462184,800,319.598828
584.781976,800,322.89949
612.342687,800,326.310964
594.23893,800,329.723835
582.794382,800,342.82027
612.139694,800,346.339805
606.878144,800,349.648223
616.616521,800,353.011554
575.390162,800,356.465052
596.47054,800,359.944874
632.239963,800,372.423195
608.410572,800,375.930464
584.635043,800,379.25235
558.724602,800,382.606922
571.61383,800,385.959262
606.011928,800,389.462392
603.395596,800,402.983544
613.731725,800,406.447213
574.67269,800,409.807193
623.36508,800,413.24667
604.610868,800,416.714333
609.985796,800,420.26159
605.977006,800,433.5708
617.768792,800,437.110206
597.972932,800,440.483538
548.775036,800,443.88057
592.433609,800,447.267556
610.717612,800,450.797487
570.637521,800,454.38558
619.171973,800,468.001304
571.36601,800,471.515949
572.021143,800,474.892079
615.027855,800,478.295466
577.164129,800,481.748165
578.253568,800,485.304762
567.724152,800,499.466448
596.396326,800,502.938955
559.580176,800,506.307872
605.191584,800,509.744011
620.178528,800,513.176932
569.482616,800,516.668429
580.325479,800,529.389027
553.85797,800,532.818832
577.129622,800,536.205427
603.068185,800,539.632314
564.838365,800,543.104773
556.714934,800,546.667957
579.677519,800,560.136295
586.468889,800,563.647919
570.304639,800,566.992725
569.968071,800,570.391295
-221.833247,417,573.329814
28.679728,656,575.823035
-110.077919,489,578.543889
-403.093835,35,580.19548
588.871811,800,581.27888
610.759381,800,596.185117
600.071332,800,599.854469
573.034004,800,603.412682
609.303694,800,606.79253
595.253575,800,610.260566
628.934721,800,613.737128
-170.722536,404,626.595095
587.110703,800,628.845965
-171.633879,391,631.738403
593.551654,800,633.888692
635.261206,800,637.810057
589.960033,800,641.424021
610.975156,800,645.001502
580.259307,800,657.265148
648.526703,800,660.972167
606.52513,800,664.384112
594.266466,800,667.804834
608.185491,800,671.279874
625.597012,800,674.818969
554.317124,800,687.773506
619.183672,800,691.323943
581.55893,800,694.689188
585.505107,800,698.124848
600.403367,800,701.582051
594.303163,800,705.262639
567.810682,800,708.945092
616.234241,800,724.320244
586.514525,800,728.024374
600.133416,800,731.614957
561.884907,800,735.08014
616.050476,800,738.807036
567.767996,800,742.607943
592.115574,800,756.02253
587.946993,800,759.772529
628.871811,800,763.241487
607.12516,800,766.727714
609.522774,800,770.206608
607.228441,800,773.905324
567.749774,800,786.481269
594.118072,800,790.268764
599.080477,800,793.692329
567.053517,800,797.158178
578.208898,800,800.880958
603.715399,800,804.621116
571.702066,800,817.30015
574.569904,800,820.848346
621.816463,800,824.369881
598.88226,800,828.2235
591.836923,800,831.918304
603.842672,800,835.606513
619.162532,800,839.235752
568.406837,800,853.332433
559.18621,800,857.080674
606.750328,800,860.578067
545.638481,800,864.042477
571.730729,800,867.518611
578.266376,800,871.225295
562.511583,800,883.812261
560.136588,800,887.778912
583.607264,800,891.559346
559.562388,800,895.290927
577.511551,800,899.244624
564.782546,800,903.114671
600.550326,800,915.763195
