#{"t_start": 1635357866.150961, "env_id": null}
r,l,t
-403.085798,31,0.034384
-45.429975,800,1.05596
-384.900423,382,3.469744
-418.691952,147,4.609361
-57.338392,800,5.783552
-23.661337,800,8.785681
-57.840505,800,11.986192
-10.860396,800,15.592037
2.11746,800,27.65033
12.647603,800,30.742723
25.446661,800,33.765108
-0.190655,800,36.829069
28.392997,800,39.98382
-404.319687,354,42.670352
-421.366983,585,44.375161
77.650861,800,55.059563
-135.457494,800,58.213699
170.495172,800,61.196772
164.345993,800,64.243465
-410.754525,57,66.464288
-409.320524,55,66.674898
162.738772,800,67.754684
-403.327709,29,69.963059
-403.322037,31,70.066245
-404.415461,37,70.187593
-363.778692,487,70.812074
-405.315389,35,72.178947
-403.185707,30,72.298097
-406.594685,45,72.425833
-403.062068,27,72.565737
-404.001437,39,72.680122
-403.627873,34,72.821354
-346.528887,413,73.342264
169.282153,800,78.769333
180.086986,800,81.913463
159.320068,800,84.994941
168.364313,800,87.963514
215.220177,800,90.991962
182.220243,800,94.047015
279.947486,800,106.288821
306.976828,800,109.431494
-262.771639,561,112.148431
317.072194,800,114.55187
327.966029,800,117.544152
151.887406,800,120.626164
197.079341,800,123.790504
224.047049,800,135.061042
108.138846,800,138.358704
285.558427,800,141.415974
230.162187,800,144.491475
218.517665,800,147.574239
326.592976,800,150.675192
144.833943,800,161.716811
253.875586,800,164.98253
292.9682,800,168.232694
377.777523,800,171.313133
302.981242,800,174.369272
394.629428,800,177.401362
388.377625,800,187.964851
403.527216,800,191.131962
424.923372,800,194.124987
404.024748,800,197.130338
403.798118,800,200.244616
377.861206,800,203.418418
355.222367,800,214.315467
372.977769,800,217.549512
387.122133,800,220.630614
403.067236,800,223.708615
403.853991,800,226.90671
382.937393,800,230.139566
-60.045947,739,233.301431
-111.732096,623,238.684191
332.140271,800,241.401132
93.339198,800,244.667957
321.039473,800,247.811825
384.450705,800,250.942972
321.891399,800,254.082813
436.090119,800,265.390609
427.960449,800,268.701947
405.388486,800,272.019389
412.239734,800,275.221996
399.147741,800,278.379425
385.284418,800,281.531257
418.376363,800,293.49247
399.068755,800,296.839492
401.283488,800,299.966177
387.991033,800,303.14977
364.271443,800,306.405047
338.120959,800,309.751786
0.109414,800,313.491713
161.510994,800,325.929598
410.576139,800,329.268131
447.111021,800,332.564199
492.898755,800,335.846896
444.272952,800,339.140819
480.037719,800,342.53073
551.04385,800,356.53593
521.734673,800,360.443932
598.126647,800,364.139505
618.073646,800,367.815788
582.834451,800,371.811612
592.340329,800,375.718387
614.183884,800,385.527364
605.542613,800,389.531031
419.750163,800,393.194566
402.978242,800,396.942796
622.407252,800,401.149604
547.51273,800,405.507867
586.339279,800,419.836746
566.795628,800,423.874707
620.462324,800,427.582039
625.935091,800,431.295109
585.62899,800,435.035776
615.761965,800,438.936987
611.117965,800,442.89241
619.631264,800,457.309503
624.64352,800,461.026156
616.843358,800,464.608631
634.559118,800,468.257227
615.668856,800,471.859575
608.834225,800,475.663531
560.564576,800,489.110887
612.825426,800,492.982316
520.510275,800,496.635251
621.034068,800,500.400003
607.507198,800,504.121787
607.203131,800,508.032031
622.629336,800,522.083208
614.633881,800,525.909631
575.76929,800,529.539916
587.73836,800,533.20242
599.309931,800,536.911937
629.539305,800,540.773773
591.685616,800,553.9448
619.516572,800,557.796355
597.556119,800,561.393311
630.450465,800,565.33854
622.371209,800,569.101924
587.446675,800,572.791849
620.233528,800,576.604933
604.666794,800,590.451445
-297.265873,279,593.359934
595.383608,800,595.335655
614.792827,800,598.968733
607.741082,800,602.641792
592.170963,800,606.321168
596.160698,800,620.362221
618.078389,800,623.993042
642.569933,800,627.579751
648.267851,800,631.23422
622.386639,800,634.962216
639.395524,800,638.712953
612.028654,800,642.526556
592.3259,800,655.620628
606.36765,800,659.270613
627.161472,800,662.916945
597.539125,800,666.774805
589.204015,800,670.950771
-325.052602,221,674.319738
617.314659,800,676.18459
609.270811,800,690.935098
562.79678,800,694.581307
621.938684,800,698.186308
595.222471,800,701.978754
646.329184,800,705.937582
644.436331,800,709.954846
621.064592,800,724.196189
605.670771,800,727.98223
622.174225,800,731.610545
593.883435,800,735.318184
610.824009,800,739.52055
634.24557,800,743.608946
600.073802,800,757.216963
625.873045,800,761.198099
620.396996,800,764.873759
605.375048,800,768.649825
574.456542,800,772.588301
623.477468,800,776.550344
635.827331,800,791.095556
102.515254,712,794.747884
635.235874,800,798.209326
596.191519,800,801.929596
576.642474,800,805.704843
572.77012,800,809.492428
-184.376078,376,812.803356
-36.749748,523,814.876687
540.167318,800,830.491133
580.09198,800,834.290383
-59.417329,532,837.673031
607.943124,800,840.472581
592.726603,800,844.293423
-57.728828,577,847.863019
-234.138733,318,850.288539
570.012099,800,861.251404
632.203157,800,865.128711
596.384197,800,868.940463
622.629958,800,872.820528
633.135832,800,876.771814
567.658729,800,880.76105
637.992799,800,896.182736
595.41378,800,900.170558
583.757331,800,903.909878
635.947724,800,907.618091
607.461695,800,911.362579
617.937781,800,915.677746
616.382383,800,919.432115
611.534071,800,935.02925
