#{"t_start": 1634157137.4446251, "env_id": null}
r,l,t
-1.589716,800,0.926612
-414.247728,435,2.704441
27.322152,800,4.226604
34.017008,800,6.345165
27.196236,800,8.524824
-396.355618,456,10.329597
64.569444,800,11.880783
77.763195,800,22.614323
109.54263,800,24.830123
142.087021,800,27.077796
126.860128,800,29.303007
124.870545,800,31.521599
130.317977,800,33.730697
111.98187,800,43.850808
178.962071,800,46.027497
244.67539,800,48.194175
288.052577,800,50.324294
251.87937,800,52.462235
325.936155,800,54.57952
341.607563,800,63.837563
394.456762,800,65.968306
397.566947,800,68.088739
393.485257,800,70.214175
411.669234,800,72.338312
376.887797,800,74.456777
415.261391,800,84.967094
399.701094,800,87.190223
413.522376,800,89.373435
411.309496,800,91.557203
405.857775,800,93.725649
412.395093,800,95.878472
420.480066,800,98.01427
414.009903,800,108.145384
432.080349,800,110.361515
427.636993,800,112.567398
442.084082,800,114.77941
423.148108,800,116.960927
448.14154,800,119.121756
428.079555,800,129.266568
482.94271,800,131.49178
447.494772,800,133.664218
494.830758,800,135.871129
485.892126,800,138.076807
553.59031,800,140.387531
543.44024,800,153.144482
566.624256,800,155.45622
557.760107,800,157.796534
520.274547,800,160.099662
577.488199,800,162.483022
540.437854,800,164.82221
568.67328,800,176.055752
544.241684,800,178.336789
560.613451,800,180.630344
574.025047,800,182.942447
554.99325,800,185.217965
504.374266,800,187.460922
578.784641,800,189.758735
548.50672,800,200.796015
597.546266,800,203.082569
569.606373,800,205.339407
542.87281,800,207.537746
552.867695,800,209.716975
486.685528,800,211.888323
610.837031,800,222.749665
559.802128,800,224.958085
570.249402,800,227.158548
553.204169,800,229.349058
521.435079,800,231.543455
577.525949,800,233.750044
574.486344,800,244.15673
557.858055,800,246.437724
508.901369,800,248.70022
550.471214,800,251.013234
574.211753,800,253.344459
540.792717,800,255.657336
563.163641,800,266.836795
569.695512,800,269.190418
528.947477,800,271.561753
571.053856,800,273.84247
527.527826,800,276.168629
496.629593,800,278.46998
541.722187,800,280.791262
579.597242,800,293.015383
519.680338,800,295.303599
470.134627,800,297.570229
511.545146,800,299.828113
541.802257,800,302.085352
508.402779,800,304.30273
539.832867,800,315.343858
511.762181,800,317.597376
567.94915,800,319.859471
569.091569,800,322.11354
-197.351257,433,323.89349
518.767504,800,325.520505
519.278806,800,327.825575
489.071526,800,339.955608
516.137032,800,342.209317
539.189054,800,344.456885
507.501001,800,346.71148
533.763589,800,349.007496
581.532948,800,351.371951
514.392472,800,362.670258
551.720737,800,364.968686
519.598621,800,367.291049
523.169445,800,369.598474
538.716644,800,371.987257
576.307399,800,374.301946
532.467872,800,385.843728
569.09328,800,388.254476
-54.337041,629,390.361465
570.589615,800,392.380918
562.745347,800,394.660288
538.273044,800,396.881733
-248.787006,364,398.587458
526.777862,800,408.817224
467.409676,800,411.079458
550.602232,800,413.360838
587.374886,800,415.645831
560.537636,800,417.923873
554.498087,800,420.203594
520.879533,800,430.958807
551.536344,800,433.196826
565.205101,800,435.467837
579.737466,800,437.687849
572.754237,800,439.997453
572.82238,800,442.206488
509.756734,800,444.399784
528.294516,800,456.898115
526.759518,800,459.123281
552.535877,800,461.36564
617.192921,800,463.596978
589.525373,800,465.908332
558.570021,800,468.113336
553.305586,800,478.380077
525.521055,800,480.564344
574.998753,800,482.780119
582.942897,800,484.942935
565.330058,800,487.098021
570.12013,800,489.340873
553.519991,800,503.115844
517.508644,800,505.442075
583.244768,800,507.710347
565.407463,800,509.938969
585.989748,800,512.206901
584.145245,800,514.580508
582.092076,800,525.135789
595.640889,800,527.42307
543.980829,800,529.658643
554.780249,800,531.944275
597.501798,800,534.168403
554.455662,800,536.431403
553.101135,800,538.693597
551.360343,800,549.301431
543.180889,800,551.535109
579.294308,800,553.752549
549.670191,800,556.020115
561.409157,800,558.276737
578.032512,800,560.574751
574.186823,800,574.415026
517.044849,800,576.677616
598.062347,800,578.867854
576.355928,800,581.108191
501.271297,800,583.321422
543.25163,800,585.633624
536.047534,800,596.335707
553.311909,800,598.547929
560.065226,800,600.840041
493.434025,800,603.040783
583.205332,800,605.423956
563.702519,800,607.715548
518.879429,800,618.730136
551.98681,800,620.950076
566.440664,800,623.150763
556.16961,800,625.356272
561.171829,800,627.648372
553.734683,800,629.860339
524.367986,800,632.069368
537.692504,800,642.866917
539.613555,800,645.106699
551.541685,800,647.292759
522.507969,800,649.460996
527.965817,800,651.652523
547.566537,800,653.933056
568.354413,800,664.025053
523.666945,800,666.280387
559.709919,800,668.498809
524.013716,800,670.667245
549.696889,800,672.812032
515.997552,800,674.994262
564.465539,800,685.559245
