#{"t_start": 1634174606.721082, "env_id": null}
r,l,t
-14.049581,800,0.898428
-403.850076,30,2.250473
-403.646332,150,2.456543
24.612169,800,3.676168
-2.570299,800,5.872306
27.982634,800,8.089419
72.45711,800,10.273992
-386.544051,141,11.737046
130.163998,800,20.819648
-380.644995,176,22.333355
117.639156,800,23.46654
168.313797,800,25.581255
-144.592369,739,27.707189
248.013801,800,29.816079
367.922149,800,32.089435
289.982926,800,44.406362
250.495475,800,46.604291
163.579668,800,48.81193
-303.416656,429,50.582287
384.187355,800,52.165074
320.011546,800,54.396799
-281.726791,300,56.027926
359.970165,800,57.38261
-182.282788,489,62.270119
-346.556508,170,63.300681
408.313304,800,64.486771
403.69899,800,66.776917
410.119183,800,69.095311
403.808643,800,71.409201
403.832889,800,73.69597
-337.258901,172,75.245543
-363.058055,128,75.675129
-353.958939,199,76.07201
-346.040447,165,81.26503
402.10515,800,82.451563
-336.363833,184,84.017949
348.371222,800,85.176491
398.67846,800,87.483803
342.247627,800,89.793902
381.327564,800,92.056826
402.253393,800,102.278442
-402.244675,18,103.648258
-127.928739,535,104.289727
-281.021023,283,105.512699
-224.412488,383,106.41364
-336.342231,198,107.270927
-329.684962,196,107.823134
-121.455501,536,108.772567
-299.2296,233,109.93338
-330.06167,190,110.526361
-312.794254,227,111.091998
-222.822583,392,111.92504
-341.550981,175,112.769788
-323.817124,199,113.282731
-328.538369,210,113.835213
-302.660748,266,114.489689
353.831322,800,115.895141
345.900065,800,130.489424
397.997893,800,132.817208
390.332766,800,135.061262
393.062108,800,137.292329
411.29515,800,139.567268
432.4013,800,141.82875
415.239184,800,153.358526
387.457185,800,155.58525
363.666776,800,157.810055
346.280492,800,160.038949
378.677243,800,162.220107
395.707918,800,164.421829
391.121531,800,177.062335
394.060469,800,179.330662
446.86402,800,181.598768
419.638104,800,183.885055
470.806421,800,186.142046
516.950667,800,188.489573
535.116178,800,200.80104
515.520897,800,203.123639
525.572408,800,205.375823
546.554632,800,207.688595
530.850191,800,209.971376
520.065451,800,212.23767
520.936117,800,214.545076
557.963243,800,225.328557
528.920288,800,227.542886
550.863407,800,229.786414
543.027361,800,232.015216
585.909197,800,234.300983
626.251871,800,236.620394
610.32022,800,248.160989
644.446428,800,250.52289
670.09725,800,252.855605
715.401015,800,255.303862
680.840258,800,257.757275
699.780718,800,260.194203
649.345722,800,275.868412
645.621146,800,278.271476
653.816432,800,280.624436
716.54836,800,283.07293
659.28324,800,285.488557
721.063081,800,287.9345
667.07619,800,301.33007
712.958281,800,303.69678
703.317377,800,306.041362
710.827611,800,308.394706
704.618317,800,310.705638
689.795069,800,313.067727
708.640116,800,315.341592
702.461999,800,327.008187
691.834668,800,329.33656
638.452227,800,331.626373
659.458421,800,333.909926
716.937396,800,336.193871
689.714014,800,338.471524
709.955879,800,349.988202
674.672939,800,352.29463
649.29998,800,354.576528
686.497368,800,356.82786
636.321616,800,359.082147
714.33082,800,361.393672
661.675587,800,373.243162
-119.144741,392,375.02132
674.545328,800,376.640098
712.101438,800,378.939361
655.513751,800,381.146878
700.910533,800,383.378111
699.252023,800,385.654668
645.005382,800,397.121961
706.762831,800,399.401008
715.575875,800,401.622593
707.797528,800,403.879488
694.406536,800,406.114853
232.852979,730,408.306749
701.31598,800,420.137301
666.370071,800,422.394032
697.536882,800,424.705558
697.131918,800,426.996971
694.678175,800,429.225529
701.165106,800,431.48152
712.805695,800,442.589916
693.310637,800,444.931698
722.438674,800,447.286681
705.153947,800,449.684829
-44.329632,440,451.587211
670.299778,800,453.350415
711.160744,800,455.708477
709.309605,800,466.972655
687.369338,800,469.367126
709.186195,800,471.674297
700.333342,800,473.971693
701.435434,800,476.260846
692.003102,800,478.641973
708.188696,800,490.969977
703.518812,800,493.37903
705.120342,800,495.823341
693.092823,800,498.125644
695.781137,800,500.509838
670.30631,800,502.802839
714.093561,800,505.03717
705.682804,800,515.540381
702.738233,800,517.789887
679.884865,800,519.987448
708.766195,800,522.260716
684.493798,800,524.521881
726.098133,800,526.829229
692.835593,800,538.248449
708.28345,800,540.509147
682.957445,800,542.826834
635.621542,800,545.05786
717.77411,800,547.270418
718.491258,800,549.632059
707.076202,800,560.360973
674.487553,800,562.647796
665.998782,800,564.940958
701.980236,800,567.164792
683.887578,800,569.370661
692.209207,800,571.62052
701.725908,800,582.800722
712.898529,800,585.064035
721.293955,800,587.287277
691.940027,800,589.547746
714.700762,800,591.845461
681.524589,800,594.149633
707.549232,800,596.45038
684.139555,800,608.317521
704.847209,800,610.644387
679.690658,800,613.00502
677.834489,800,615.406183
682.298032,800,617.69928
660.094807,800,619.965739
704.355874,800,635.716318
123.274824,648,637.906733
702.180605,800,640.021663
672.171985,800,642.352413
715.59197,800,644.598353
692.933437,800,646.958596
656.548957,800,659.488382
677.879296,800,661.794935
704.071775,800,664.120565
-278.902458,204,665.684393
680.453994,800,666.917818
687.869858,800,669.186239
686.992264,800,671.513538
676.325097,800,686.155407
708.169716,800,688.438766
675.341539,800,690.706969
-35.158688,443,692.580604
708.437798,800,694.395121
712.878306,800,696.674679
687.282653,800,698.998897
719.427136,800,710.675557
