#{"t_start": 1636911305.6119788, "env_id": null}
r,l,t
-403.054882,30,0.045091
-425.031539,223,0.532252
-444.568051,329,1.884807
-65.112519,800,4.70381
-6.070786,800,9.483152
-403.017648,28,12.464564
-23.417945,800,13.809898
-403.452085,32,16.799367
-403.236243,27,16.953176
-403.338394,32,17.094839
-403.139016,33,17.262225
-403.61264,32,17.428765
-403.446765,31,17.592417
-403.665376,34,17.760846
-407.832394,88,18.000588
-76.159605,800,19.46015
-119.257097,800,23.965028
-34.715592,800,38.243052
-26.207281,800,42.326677
-10.015106,800,46.515843
-2.207757,800,50.644081
13.112166,800,54.852642
16.154589,800,58.966692
31.934345,800,76.010472
38.750666,800,80.266734
26.511723,800,84.631268
60.952631,800,88.918934
74.706778,800,93.119411
84.198784,800,97.220363
119.408375,800,113.407261
134.172871,800,117.515115
109.553198,800,121.843953
104.751874,800,126.185103
211.213722,800,130.500832
216.317783,800,134.614196
257.694126,800,150.526355
276.934832,800,154.602689
354.573815,800,158.670551
329.565349,800,162.772784
328.236272,800,166.917737
377.183167,800,171.024723
-121.866046,676,174.925614
418.740927,800,191.89388
413.705915,800,196.072786
355.571024,800,200.232867
-222.821822,456,203.711364
424.408863,800,206.627797
391.664661,800,210.718134
355.545058,800,227.909171
349.203217,800,232.001957
401.377401,800,236.113987
374.435098,800,240.243426
373.30232,800,244.381675
422.230864,800,248.485317
392.41061,800,252.604163
376.074689,800,268.792506
402.860483,800,272.961055
392.346608,800,277.092041
388.997501,800,281.242915
392.264875,800,285.337805
418.339049,800,289.455807
412.212208,800,305.082881
421.02219,800,309.233431
401.991631,800,313.566736
435.812639,800,317.773946
432.10194,800,321.934508
446.069802,800,326.147745
452.080441,800,343.306272
446.869512,800,347.466843
465.404336,800,351.626472
473.067523,800,355.745253
481.348925,800,359.842892
497.562745,800,363.950242
465.103321,800,380.335596
490.687456,800,384.502512
481.034588,800,388.626208
507.328295,800,392.848122
481.272845,800,397.068072
502.752835,800,401.27529
487.962469,800,405.569942
496.690038,800,422.2663
487.497091,800,426.467182
527.08062,800,430.635319
519.839257,800,434.844407
588.494452,800,439.246025
549.897499,800,443.66038
635.925648,800,468.145556
544.645781,800,472.599938
628.95264,800,477.241911
600.07179,800,481.68962
619.493161,800,486.243135
590.389207,800,490.711634
627.488344,800,511.218701
596.170154,800,515.761182
661.999858,800,520.347013
657.672319,800,525.006116
606.655769,800,529.566095
645.974007,800,534.214916
603.808827,800,553.538252
647.509116,800,558.146084
632.922185,800,562.730513
609.006738,800,567.324446
610.045196,800,571.870909
622.693469,800,576.356845
-409.136247,51,579.41999
628.79341,800,581.170392
631.799415,800,600.016476
662.078637,800,604.683533
595.598711,800,609.182006
623.325712,800,613.762874
643.766366,800,618.443083
603.522459,800,623.098253
626.696284,800,643.221852
614.724504,800,647.753487
609.342903,800,652.416206
618.530605,800,656.920686
661.195107,800,661.503062
644.757653,800,666.089135
630.833302,800,686.301514
632.630648,800,690.830094
618.148489,800,695.344429
647.845431,800,699.884877
636.780805,800,704.355799
654.558362,800,709.00576
645.752087,800,728.280745
612.992309,800,732.740776
622.587763,800,737.233994
610.595969,800,741.813858
623.499616,800,746.427139
652.877451,800,750.977626
628.873801,800,755.470951
647.134513,800,775.478259
615.701739,800,779.965344
634.077923,800,784.516096
609.985321,800,789.000956
591.637224,800,793.451126
605.340035,800,797.92043
628.015188,800,817.650285
654.476504,800,822.128288
603.840883,800,826.60969
629.625785,800,831.046239
580.559528,800,835.498516
632.200393,800,840.051127
623.712369,800,859.26003
647.38868,800,863.771788
611.647904,800,868.161257
623.545415,800,872.57157
606.730058,800,877.122103
587.598624,800,881.624508
613.052873,800,900.492374
629.893353,800,904.981294
622.946652,800,909.383718
655.690456,800,913.842558
606.853609,800,918.336107
604.078191,800,922.943198
640.539802,800,927.662212
657.22809,800,945.442559
651.128462,800,950.00363
615.673507,800,954.480705
627.861687,800,958.891924
623.64787,800,963.341875
638.747855,800,967.885342
613.824133,800,987.504838
615.678004,800,992.043789
649.724871,800,996.660732
613.177295,800,1001.166568
574.203218,800,1005.68831
618.545737,800,1010.202661
598.971386,800,1031.547894
626.766905,800,1035.999872
637.990043,800,1040.614148
636.503946,800,1045.321863
638.254424,800,1049.755301
625.676957,800,1054.280979
652.039481,800,1073.632915
598.9952,800,1078.102984
641.198425,800,1082.692551
608.75049,800,1087.223317
613.746898,800,1091.689783
639.90342,800,1096.280163
642.68046,800,1100.71149
619.057986,800,1118.952752
601.278542,800,1123.70867
605.130663,800,1128.177458
617.067608,800,1132.777594
624.236325,800,1137.300297
650.009223,800,1141.914473
620.785532,800,1162.070681
604.528449,800,1166.57358
626.316213,800,1171.12272
655.041119,800,1175.592417
654.300046,800,1180.181802
611.866607,800,1184.722729
630.087334,800,1202.699248
601.656595,800,1207.238991
616.653276,800,1211.823908
612.474775,800,1216.444839
609.725929,800,1220.962467
608.499515,800,1225.498831
637.198531,800,1245.040236
