#{"t_start": 1636901063.3105855, "env_id": null}
r,l,t
-402.982425,30,0.044616
-424.983599,226,0.566576
-459.268528,506,2.406
-144.69892,800,6.418615
156.27071,800,11.25268
-6.471309,800,16.525078
29.527188,800,21.227572
26.703864,800,26.065532
-409.316735,116,29.724405
-431.222066,509,35.314992
71.397414,800,38.875041
139.422814,800,43.664162
140.154726,800,48.533735
201.767085,800,53.376229
201.162492,800,58.208087
261.136459,800,76.02139
-155.461688,677,80.628456
-219.493863,479,84.3088
408.390179,800,87.698255
375.110402,800,92.587905
360.966766,800,97.395389
411.576535,800,102.267258
383.312879,800,119.451135
386.377524,800,124.285558
403.588731,800,129.158255
410.235912,800,134.044073
389.113362,800,138.921951
395.213756,800,143.758548
423.062649,800,161.385381
392.445334,800,166.217503
418.06387,800,171.082453
398.817406,800,175.944536
427.372318,800,180.760477
412.382566,800,185.712683
439.204501,800,190.644824
439.584947,800,207.924008
455.085113,800,212.730809
488.029149,800,217.548876
452.180024,800,222.43683
548.057311,800,227.30509
526.275108,800,232.179939
616.72776,800,251.067009
578.129001,800,256.21814
543.319297,800,261.208579
622.757569,800,266.363458
615.390287,800,271.490132
613.852696,800,276.727237
637.186809,800,297.625227
597.960644,800,302.690384
605.988403,800,307.765674
591.412786,800,312.750137
622.855868,800,317.762716
605.781471,800,322.788588
627.411238,800,342.266705
606.168462,800,347.350409
615.200032,800,352.413262
639.199502,800,357.507
626.985169,800,362.528162
606.558221,800,367.496298
613.151682,800,372.522169
620.529321,800,392.852323
612.635903,800,397.853851
628.567252,800,402.817833
647.350782,800,407.854576
610.075362,800,412.892849
628.29498,800,417.919755
620.437102,800,437.737528
604.907397,800,442.783407
652.337848,800,447.860655
622.410253,800,452.964715
612.580598,800,458.04667
633.153503,800,463.173719
576.628035,800,482.534446
609.979382,800,487.594296
576.891374,800,492.464689
604.450576,800,497.485384
616.285217,800,502.636041
596.243285,800,507.64795
630.434305,800,527.419902
648.330721,800,532.53671
626.143997,800,537.668016
645.13447,800,542.772241
616.660259,800,547.874379
571.958592,800,552.924546
620.195014,800,558.072834
635.758339,800,577.482072
639.139536,800,582.625299
631.116573,800,587.72475
621.263896,800,592.918496
589.334706,800,598.038984
645.145738,800,603.267301
634.738215,800,622.572116
620.106173,800,627.751241
598.88274,800,632.84516
639.101634,800,637.953667
-243.082189,320,642.120805
617.586143,800,645.028057
-215.060449,427,649.43527
587.855978,800,665.715309
587.509676,800,670.811224
619.566844,800,675.93217
564.140479,800,681.009147
587.131669,800,686.108577
567.452644,800,691.222123
604.489772,800,710.765302
598.556957,800,715.888738
588.223516,800,720.958409
54.757923,679,726.046608
584.402191,800,730.579091
-137.137802,409,735.080744
-36.943756,569,738.16201
621.071105,800,742.312268
101.823664,741,763.899737
604.294244,800,768.90218
599.493366,800,773.984806
612.655076,800,779.070689
612.034306,800,784.175644
617.193669,800,789.264429
596.69835,800,809.732435
618.920922,800,814.844696
561.491888,800,820.056065
604.808876,800,825.33002
590.637614,800,830.515852
632.472302,800,835.816894
646.367659,800,856.575543
635.353793,800,861.935165
605.04673,800,867.106105
634.845616,800,872.352769
625.170011,800,877.539387
593.261722,800,882.738339
640.109822,800,906.260052
602.546937,800,911.472914
602.148814,800,916.649451
632.300871,800,921.828881
622.09969,800,927.059088
610.174003,800,932.212328
612.178201,800,937.388774
627.642592,800,957.966949
636.240135,800,963.325359
583.405897,800,968.463659
598.884904,800,973.591733
593.966452,800,978.819122
612.984134,800,983.996218
609.887404,800,1003.368759
602.234569,800,1008.580395
618.983977,800,1013.762304
590.615385,800,1018.913518
607.455675,800,1023.998585
595.506161,800,1029.102324
607.73931,800,1047.313071
584.989392,800,1052.521776
632.712675,800,1057.741271
621.274205,800,1062.829327
642.962852,800,1068.258263
628.402815,800,1073.385491
621.13795,800,1091.844044
624.095276,800,1097.213171
616.96414,800,1102.420656
586.121122,800,1107.628947
570.834093,800,1112.842456
627.52321,800,1118.348983
613.977649,800,1123.446627
609.803617,800,1142.228137
570.52327,800,1147.342028
602.990274,800,1152.445018
583.063505,800,1157.563201
572.990779,800,1162.672411
608.189699,800,1167.820644
604.593623,800,1187.700127
620.912115,800,1192.842145
565.976675,800,1198.060414
622.341435,800,1203.170771
575.595119,800,1208.258972
608.938539,800,1213.405532
554.931869,800,1231.478633
584.32698,800,1236.549156
589.10087,800,1241.639019
607.350477,800,1246.670525
569.879895,800,1251.730553
604.662792,800,1256.785627
617.573803,800,1276.494244
589.074221,800,1281.618536
588.378081,800,1286.721277
574.052238,800,1291.814571
633.794182,800,1297.101823
593.108129,800,1302.12732
584.46768,800,1307.234433
592.220909,800,1328.223401
622.165917,800,1333.633652
615.419232,800,1338.726794
618.125216,800,1343.770173
617.60646,800,1349.024888
613.818346,800,1354.135653
617.478419,800,1374.19772
