#{"t_start": 1635912888.6031764, "env_id": null}
r,l,t
-3.994664,800,1.494364
-403.535127,38,4.477168
162.06781,800,5.758957
77.712393,800,9.880391
164.57462,800,14.504707
164.660479,800,18.571423
313.34209,800,22.81884
266.534913,800,38.934359
281.316087,800,43.1022
343.280118,800,47.36742
308.366389,800,51.658294
216.821816,800,56.003771
263.466043,800,60.269518
359.174805,800,77.920635
353.384478,800,82.217042
322.969729,800,86.66087
389.292852,800,91.021939
360.746497,800,95.307326
370.710519,800,99.545017
371.834411,800,113.029229
436.444172,800,116.734848
-306.249506,322,120.082851
440.68091,800,122.617886
-132.172582,566,126.63397
-125.079137,539,129.646911
558.641066,800,133.25153
551.015114,800,137.791736
102.367717,752,150.4335
-258.380871,358,153.69902
-22.15214,645,156.279819
534.476306,800,160.208138
590.091989,800,164.75981
-44.04986,563,168.976226
578.547129,800,172.742397
579.428755,800,192.590311
568.546361,800,197.074978
592.075928,800,201.745881
598.090292,800,206.368076
585.448407,800,210.91042
595.423084,800,215.474096
585.685435,800,235.798921
622.288898,800,240.32045
578.479419,800,244.274488
605.434787,800,248.784028
574.554267,800,253.194714
638.478882,800,257.769215
582.646444,800,262.197008
611.691667,800,280.599231
564.406906,800,285.143828
630.884084,800,289.736447
614.241116,800,294.326934
619.624279,800,298.875609
612.233975,800,303.389256
600.823852,800,321.711865
574.48953,800,325.754084
614.931092,800,330.252887
603.5009,800,334.30157
635.859731,800,338.796263
626.760422,800,343.289299
585.315123,800,362.629403
604.493515,800,367.356455
603.184469,800,371.977352
608.291538,800,375.985438
612.7056,800,379.984285
611.032701,800,383.952242
628.728952,800,402.767609
600.35959,800,407.24853
589.901149,800,412.358877
561.204266,800,417.810953
612.71531,800,423.248768
616.581394,800,428.792953
602.294057,800,434.234759
658.307285,800,460.265166
648.263604,800,465.767111
607.623116,800,471.275597
587.587987,800,476.833706
631.957807,800,481.380919
604.308662,800,486.026306
628.548514,800,508.038725
629.212172,800,512.685146
619.222955,800,517.424344
579.537971,800,522.134971
638.658534,800,526.867326
620.769644,800,531.587833
622.135942,800,550.195785
626.009291,800,554.968332
627.7743,800,559.709219
623.179955,800,564.359443
585.067254,800,569.06918
617.612567,800,573.74487
621.439714,800,593.797343
615.736675,800,598.52949
604.544943,800,603.30722
653.267919,800,608.314834
597.890324,800,613.093964
656.852959,800,618.643162
615.769608,800,624.178875
629.497158,800,639.832654
640.684905,800,643.991972
605.769306,800,648.079319
612.60908,800,652.345967
651.413253,800,656.476397
657.779939,800,660.703862
567.842994,800,677.577925
645.693682,800,682.214175
596.788212,800,686.935351
608.087405,800,691.707816
623.963396,800,696.445942
619.240043,800,701.277492
620.850395,800,717.721747
579.370169,800,721.828518
585.951579,800,726.538356
613.615557,800,731.230288
605.742522,800,736.003271
649.506936,800,740.692377
623.714588,800,763.185278
606.217785,800,767.995811
620.686422,800,773.080909
592.955466,800,777.865766
631.243596,800,782.67701
629.329853,800,787.38465
634.93558,800,792.458352
650.232452,800,810.818828
631.264895,800,815.562799
620.72656,800,820.274113
640.809611,800,825.205978
633.096481,800,829.925066
630.069421,800,834.634153
635.263932,800,852.934638
633.630195,800,857.512974
638.805746,800,862.280894
637.185979,800,867.204589
640.291453,800,871.805352
584.463951,800,876.403855
615.068299,800,902.184879
616.314,800,907.618776
636.244898,800,913.078327
632.580406,800,918.295634
599.241941,800,923.08569
652.649028,800,927.784216
606.36637,800,949.083175
621.279825,800,954.358262
638.81048,800,959.191693
609.225544,800,964.337119
616.802974,800,968.985259
616.59637,800,973.593917
602.693899,800,978.432783
641.890418,800,1003.023865
625.6546,800,1008.476889
582.756093,800,1013.495821
659.444349,800,1018.21693
612.40017,800,1023.024406
628.184209,800,1027.74039
607.121203,800,1050.125646
572.072071,800,1054.800071
629.966645,800,1059.690105
638.526801,800,1064.543371
621.353509,800,1069.165457
602.860915,800,1073.802071
609.995654,800,1102.271149
622.678348,800,1107.284445
574.111886,800,1111.900483
602.406744,800,1117.186444
595.617228,800,1122.335899
628.622706,800,1126.996066
575.446012,800,1150.028086
575.934814,800,1154.746687
594.693624,800,1159.490166
622.732107,800,1164.428458
619.175729,800,1169.172316
587.250001,800,1173.924336
655.687543,800,1178.965074
634.123295,800,1195.080943
116.941326,703,1199.129409
610.918056,800,1202.999631
606.661685,800,1207.113927
631.259555,800,1211.395364
623.145323,800,1215.636278
602.921996,800,1232.377562
583.955538,800,1236.510726
600.635493,800,1240.574979
593.550046,800,1244.675727
616.143793,800,1248.853678
638.236879,800,1252.961373
612.617745,800,1272.799574
566.119199,800,1276.8737
602.452572,800,1281.025411
597.140296,800,1285.141816
651.438856,800,1289.601373
619.780586,800,1294.328823
616.754809,800,1311.002881
