#{"t_start": 1635869609.2627242, "env_id": null}
r,l,t
-403.407592,33,0.321306
-10.252479,800,2.400743
-21.4211,800,6.62351
-3.881208,800,10.753412
-403.488657,35,13.802713
-55.096601,800,15.409192
-71.316809,800,20.134608
-57.349118,800,24.687339
-365.388203,557,35.538441
66.682766,800,38.823924
22.10609,800,43.231667
-400.258631,523,47.179069
7.604964,800,50.477787
120.823715,800,55.02495
169.408406,800,59.509825
181.980475,800,76.395371
150.338396,800,80.806052
-377.092702,423,84.48964
144.544773,800,87.439878
144.582801,800,91.733773
189.536444,800,96.108309
245.002303,800,112.645859
233.655345,800,116.986954
305.748986,800,121.287474
367.815853,800,125.520207
-208.041418,454,129.14318
399.099261,800,132.054563
-60.315432,703,136.096356
413.094504,800,154.300784
409.975631,800,158.566328
413.981082,800,162.884797
390.66294,800,167.138906
408.300745,800,171.399245
422.642802,800,175.709238
391.032871,800,191.78262
431.288844,800,195.895612
375.911144,800,200.2294
405.043538,800,204.571707
424.019898,800,208.761985
415.988493,800,212.932753
402.973377,800,217.041598
399.640559,800,233.137326
393.125073,800,237.274104
429.356858,800,241.446494
423.566612,800,245.609663
433.027106,800,249.730369
401.537071,800,253.877104
433.224684,800,270.198788
417.447518,800,274.394787
419.366474,800,278.602134
433.633204,800,282.786732
433.001621,800,286.902038
428.026234,800,291.068199
452.276148,800,307.930323
452.828238,800,312.165055
481.134701,800,316.332984
499.85833,800,320.51472
565.146594,800,325.058907
496.032075,800,329.380889
458.643409,800,346.828423
454.143402,800,350.940274
580.012663,800,355.442128
592.511255,800,359.883817
495.315626,800,364.172409
627.574473,800,368.642829
576.436314,800,372.995353
614.630408,800,394.237275
577.883371,800,398.536112
579.871867,800,402.948571
557.530841,800,407.504461
583.594663,800,412.078389
597.951121,800,416.656067
593.776434,800,435.557416
551.260651,800,439.869596
638.853519,800,444.321144
627.378477,800,448.784844
539.471339,800,453.231933
624.934495,800,457.690343
617.76067,800,475.691911
598.04016,800,480.112474
605.966309,800,484.691722
616.765289,800,489.334032
589.541993,800,493.978875
630.559487,800,498.622707
609.115431,800,518.59541
520.857127,800,523.116898
597.977994,800,527.733207
589.703821,800,532.37264
613.54281,800,537.022193
609.747858,800,541.623676
576.003542,800,546.744337
606.936137,800,576.325632
569.487746,800,585.996902
596.554049,800,597.094765
575.310424,800,606.589053
622.653599,800,617.892365
577.149704,800,628.452482
613.197559,800,656.988488
598.050965,800,667.473307
586.735999,800,679.788749
600.850335,800,690.788729
622.128302,800,703.612748
546.863507,800,713.899712
604.397051,800,744.272048
618.801221,800,755.092894
611.053245,800,764.608073
592.534744,800,775.748374
638.459377,800,787.679605
526.729125,800,799.61939
590.968314,800,830.716401
573.375628,800,840.171237
617.006985,800,849.375702
604.164457,800,860.129978
610.262683,800,869.708823
568.142787,800,880.131546
555.646803,800,891.762581
621.668323,800,920.045571
539.795254,800,929.363044
577.141539,800,940.171601
601.654893,800,950.624128
624.871755,800,959.734426
590.883944,800,970.734278
597.947971,800,1000.498808
608.670883,800,1012.490263
547.793343,800,1021.431493
587.25713,800,1032.038644
586.245183,800,1042.422853
612.893115,800,1053.280658
613.663121,800,1083.539387
543.448885,800,1092.326429
599.368823,800,1103.463177
620.827935,800,1113.243237
620.933854,800,1123.526798
582.634292,800,1132.311894
585.23963,800,1172.181101
626.018257,800,1184.822752
590.366654,800,1195.946218
596.526599,800,1205.935111
593.073669,800,1216.911503
618.286298,800,1226.530489
571.359612,800,1236.935212
566.920212,800,1266.946641
579.398476,800,1277.679614
593.773221,800,1287.4315
584.123525,800,1302.157041
613.679985,800,1313.878152
594.198975,800,1324.924051
596.194941,800,1354.248444
593.021785,800,1363.732678
599.491842,800,1375.822427
582.040539,800,1386.372662
517.16668,800,1396.007828
610.098087,800,1406.241108
617.345273,800,1441.136234
592.328515,800,1451.79999
602.075423,800,1463.002698
560.812811,800,1473.675625
558.572618,800,1485.672169
635.098378,800,1496.108066
576.246544,800,1522.319247
588.317363,800,1532.10829
627.204235,800,1542.035175
595.426957,800,1554.190478
609.746997,800,1564.720518
594.044071,800,1576.560777
624.24697,800,1588.114009
597.660469,800,1614.492036
586.900369,800,1624.445786
623.250051,800,1635.104207
609.843,800,1646.397236
599.206755,800,1656.88822
585.369089,800,1668.224112
564.149075,800,1707.876024
651.42059,800,1718.099391
617.483763,800,1728.052709
614.043665,800,1739.081066
570.513879,800,1749.966241
629.741684,800,1761.334736
613.725901,800,1793.953975
601.43805,800,1804.702552
579.091765,800,1814.493133
588.859192,800,1824.003854
630.042935,800,1836.703521
600.921571,800,1846.054602
578.063572,800,1876.572978
598.283225,800,1887.795301
546.858097,800,1897.949285
597.286161,800,1909.759334
613.837837,800,1919.71066
627.924495,800,1928.700678
601.162187,800,1939.042001
627.277049,800,1971.262156
